"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 07 02:53:41 GMT 2024","Wed Aug 07 02:53:53 GMT 2024","11935","","","","","","Validate Council Output [TorridgeDistrictCouncil]",""
"failed","Wed Aug 07 02:43:57 GMT 2024","Wed Aug 07 02:43:59 GMT 2024","2308","","","","","","Validate Council Output [ManchesterCityCouncil]",""
"passed","Wed Aug 07 02:47:46 GMT 2024","Wed Aug 07 02:47:51 GMT 2024","4543","","","","","","Validate Council Output [RugbyBoroughCouncil]",""
"passed","Wed Aug 07 02:48:33 GMT 2024","Wed Aug 07 02:48:34 GMT 2024","790","","","","","","Validate Council Output [NorthLanarkshireCouncil]",""
"passed","Wed Aug 07 02:44:26 GMT 2024","Wed Aug 07 02:44:27 GMT 2024","336","","","","","","Validate Council Output [GedlingBoroughCouncil]",""
"passed","Wed Aug 07 02:38:11 GMT 2024","Wed Aug 07 02:38:13 GMT 2024","1704","","","","","","Validate Council Output [BedfordshireCouncil]",""
"failed","Wed Aug 07 02:38:18 GMT 2024","Wed Aug 07 02:43:37 GMT 2024","318946","","","","","","Validate Council Output [ForestOfDeanDistrictCouncil]",""
"passed","Wed Aug 07 02:32:43 GMT 2024","Wed Aug 07 02:42:32 GMT 2024","588766","","","","","","Validate Council Output [ChorleyCouncil]",""
"passed","Wed Aug 07 02:43:36 GMT 2024","Wed Aug 07 02:43:37 GMT 2024","1583","","","","","","Validate Council Output [HuntingdonDistrictCouncil]",""
"failed","Wed Aug 07 02:53:43 GMT 2024","Wed Aug 07 02:53:45 GMT 2024","2016","","","","","","Validate Council Output [ValeofGlamorganCouncil]",""
"passed","Wed Aug 07 02:38:37 GMT 2024","Wed Aug 07 02:43:48 GMT 2024","310778","","","","","","Validate Council Output [BromleyBoroughCouncil]",""
"passed","Wed Aug 07 02:48:44 GMT 2024","Wed Aug 07 02:50:54 GMT 2024","130258","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil]",""
"passed","Wed Aug 07 02:47:36 GMT 2024","Wed Aug 07 02:48:02 GMT 2024","25911","","","","","","Validate Council Output [PortsmouthCityCouncil]",""
"failed","Wed Aug 07 02:42:35 GMT 2024","Wed Aug 07 02:42:36 GMT 2024","1335","","","","","","Validate Council Output [CroydonCouncil]",""
"failed","Wed Aug 07 02:33:35 GMT 2024","Wed Aug 07 02:38:35 GMT 2024","300012","","","","","","Validate Council Output [BrightonandHoveCityCouncil]",""
"passed","Wed Aug 07 02:48:14 GMT 2024","Wed Aug 07 02:48:19 GMT 2024","4516","","","","","","Validate Council Output [ShropshireCouncil]",""
"passed","Wed Aug 07 02:47:53 GMT 2024","Wed Aug 07 02:47:57 GMT 2024","4333","","","","","","Validate Council Output [NewportCityCouncil]",""
"failed","Wed Aug 07 02:45:05 GMT 2024","Wed Aug 07 02:46:01 GMT 2024","56386","","","","","","Validate Council Output [HaltonBoroughCouncil]",""
"failed","Wed Aug 07 02:44:00 GMT 2024","Wed Aug 07 02:44:01 GMT 2024","940","","","","","","Validate Council Output [MertonCouncil]",""
"passed","Wed Aug 07 02:48:09 GMT 2024","Wed Aug 07 02:48:11 GMT 2024","2298","","","","","","Validate Council Output [OldhamCouncil]",""
"passed","Wed Aug 07 02:33:26 GMT 2024","Wed Aug 07 02:33:27 GMT 2024","876","","","","","","Validate Council Output [CannockChaseDistrictCouncil]",""
"failed","Wed Aug 07 02:47:28 GMT 2024","Wed Aug 07 02:47:29 GMT 2024","1644","","","","","","Validate Council Output [NorthTynesideCouncil]",""
"failed","Wed Aug 07 02:45:54 GMT 2024","Wed Aug 07 02:46:41 GMT 2024","47219","","","","","","Validate Council Output [NeathPortTalbotCouncil]",""
"failed","Wed Aug 07 02:44:47 GMT 2024","Wed Aug 07 02:44:48 GMT 2024","791","","","","","","Validate Council Output [EastDevonDC]",""
"passed","Wed Aug 07 02:47:47 GMT 2024","Wed Aug 07 02:47:49 GMT 2024","1337","","","","","","Validate Council Output [NorthYorkshire]",""
"failed","Wed Aug 07 02:44:27 GMT 2024","Wed Aug 07 02:44:28 GMT 2024","1072","","","","","","Validate Council Output [GlasgowCityCouncil]",""
"passed","Wed Aug 07 02:48:24 GMT 2024","Wed Aug 07 02:48:28 GMT 2024","4619","","","","","","Validate Council Output [NorthEastLincs]",""
"passed","Wed Aug 07 02:53:38 GMT 2024","Wed Aug 07 02:53:41 GMT 2024","2824","","","","","","Validate Council Output [RhonddaCynonTaffCouncil]",""
"failed","Wed Aug 07 02:29:46 GMT 2024","Wed Aug 07 02:32:36 GMT 2024","170228","","","","","","Validate Council Output [BexleyCouncil]",""
"failed","Wed Aug 07 02:51:07 GMT 2024","Wed Aug 07 02:53:21 GMT 2024","134138","","","","","","Validate Council Output [TamesideMBCouncil]",""
"passed","Wed Aug 07 02:47:16 GMT 2024","Wed Aug 07 02:47:19 GMT 2024","2770","","","","","","Validate Council Output [LondonBoroughHounslow]",""
"passed","Wed Aug 07 02:53:38 GMT 2024","Wed Aug 07 02:53:40 GMT 2024","2113","","","","","","Validate Council Output [TonbridgeAndMallingBC]",""
"passed","Wed Aug 07 02:47:25 GMT 2024","Wed Aug 07 02:47:26 GMT 2024","972","","","","","","Validate Council Output [NorthNorthamptonshireCouncil]",""
"passed","Wed Aug 07 02:50:48 GMT 2024","Wed Aug 07 02:50:49 GMT 2024","860","","","","","","Validate Council Output [SouthGloucestershireCouncil]",""
"passed","Wed Aug 07 02:48:40 GMT 2024","Wed Aug 07 02:48:41 GMT 2024","905","","","","","","Validate Council Output [StAlbansCityAndDistrictCouncil]",""
"failed","Wed Aug 07 02:37:50 GMT 2024","Wed Aug 07 02:38:00 GMT 2024","10039","","","","","","Validate Council Output [BarnsleyMBCouncil]",""
"passed","Wed Aug 07 02:44:28 GMT 2024","Wed Aug 07 02:45:05 GMT 2024","37034","","","","","","Validate Council Output [GuildfordCouncil]",""
"passed","Wed Aug 07 02:42:38 GMT 2024","Wed Aug 07 02:43:52 GMT 2024","73706","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil]",""
"passed","Wed Aug 07 02:47:15 GMT 2024","Wed Aug 07 02:47:16 GMT 2024","1396","","","","","","Validate Council Output [LiverpoolCityCouncil]",""
"failed","Wed Aug 07 02:43:37 GMT 2024","Wed Aug 07 02:44:33 GMT 2024","55905","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"failed","Wed Aug 07 02:33:33 GMT 2024","Wed Aug 07 02:33:33 GMT 2024","4","","","","","","Validate Council Output [BracknellForestCouncil]",""
"passed","Wed Aug 07 02:53:27 GMT 2024","Wed Aug 07 02:53:28 GMT 2024","924","","","","","","Validate Council Output [SouthLanarkshireCouncil]",""
"passed","Wed Aug 07 02:48:44 GMT 2024","Wed Aug 07 02:51:00 GMT 2024","136014","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil]",""
"failed","Wed Aug 07 02:38:35 GMT 2024","Wed Aug 07 02:38:36 GMT 2024","379","","","","","","Validate Council Output [CheshireEastCouncil]",""
"passed","Wed Aug 07 02:47:29 GMT 2024","Wed Aug 07 02:47:47 GMT 2024","17798","","","","","","Validate Council Output [NorthWestLeicestershire]",""
"failed","Wed Aug 07 02:54:02 GMT 2024","Wed Aug 07 02:54:59 GMT 2024","57387","","","","","","Validate Council Output [WalthamForest]",""
"failed","Wed Aug 07 02:32:36 GMT 2024","Wed Aug 07 02:32:36 GMT 2024","5","","","","","","Validate Council Output [BirminghamCityCouncil]",""
"passed","Wed Aug 07 02:47:19 GMT 2024","Wed Aug 07 02:47:43 GMT 2024","24370","","","","","","Validate Council Output [LondonBoroughRedbridge]",""
"failed","Wed Aug 07 02:29:46 GMT 2024","Wed Aug 07 02:32:01 GMT 2024","135321","","","","","","Validate Council Output [BuckinghamshireCouncil]",""
"failed","Wed Aug 07 02:44:33 GMT 2024","Wed Aug 07 02:45:12 GMT 2024","38605","","","","","","Validate Council Output [KirkleesCouncil]",""
"passed","Wed Aug 07 02:54:22 GMT 2024","Wed Aug 07 02:54:26 GMT 2024","4050","","","","","","Validate Council Output [WaverleyBoroughCouncil]",""
"passed","Wed Aug 07 02:47:17 GMT 2024","Wed Aug 07 02:47:18 GMT 2024","997","","","","","","Validate Council Output [NewarkAndSherwoodDC]",""
"passed","Wed Aug 07 02:48:14 GMT 2024","Wed Aug 07 02:50:45 GMT 2024","151746","","","","","","Validate Council Output [SevenoaksDistrictCouncil]",""
"passed","Wed Aug 07 02:48:43 GMT 2024","Wed Aug 07 02:48:44 GMT 2024","1100","","","","","","Validate Council Output [StaffordBoroughCouncil]",""
"passed","Wed Aug 07 02:44:39 GMT 2024","Wed Aug 07 02:44:41 GMT 2024","2758","","","","","","Validate Council Output [DoverDistrictCouncil]",""
"passed","Wed Aug 07 02:48:11 GMT 2024","Wed Aug 07 02:48:14 GMT 2024","2799","","","","","","Validate Council Output [SalfordCityCouncil]",""
"passed","Wed Aug 07 02:32:36 GMT 2024","Wed Aug 07 02:33:27 GMT 2024","50654","","","","","","Validate Council Output [BlackburnCouncil]",""
"passed","Wed Aug 07 02:38:35 GMT 2024","Wed Aug 07 02:38:37 GMT 2024","2264","","","","","","Validate Council Output [BristolCityCouncil]",""
"passed","Wed Aug 07 02:48:07 GMT 2024","Wed Aug 07 02:48:09 GMT 2024","2481","","","","","","Validate Council Output [NottinghamCityCouncil]",""
"passed","Wed Aug 07 02:55:07 GMT 2024","Wed Aug 07 02:55:08 GMT 2024","1372","","","","","","Validate Council Output [WestLindseyDistrictCouncil]",""
"passed","Wed Aug 07 02:42:36 GMT 2024","Wed Aug 07 02:42:38 GMT 2024","1919","","","","","","Validate Council Output [DartfordBoroughCouncil]",""
"passed","Wed Aug 07 02:54:25 GMT 2024","Wed Aug 07 02:54:27 GMT 2024","2100","","","","","","Validate Council Output [WealdenDistrictCouncil]",""
"failed","Wed Aug 07 02:51:13 GMT 2024","Wed Aug 07 02:53:38 GMT 2024","145548","","","","","","Validate Council Output [RenfrewshireCouncil]",""
"passed","Wed Aug 07 02:50:38 GMT 2024","Wed Aug 07 02:51:13 GMT 2024","34521","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil]",""
"passed","Wed Aug 07 02:53:46 GMT 2024","Wed Aug 07 02:54:02 GMT 2024","15796","","","","","","Validate Council Output [ThreeRiversDistrictCouncil]",""
"passed","Wed Aug 07 02:54:43 GMT 2024","Wed Aug 07 02:54:47 GMT 2024","4109","","","","","","Validate Council Output [WokingBoroughCouncil]",""
"failed","Wed Aug 07 02:33:33 GMT 2024","Wed Aug 07 02:33:35 GMT 2024","1369","","","","","","Validate Council Output [BradfordMDC]",""
"passed","Wed Aug 07 02:47:23 GMT 2024","Wed Aug 07 02:47:25 GMT 2024","1973","","","","","","Validate Council Output [HullCityCouncil]",""
"passed","Wed Aug 07 02:54:28 GMT 2024","Wed Aug 07 02:54:32 GMT 2024","4330","","","","","","Validate Council Output [WiganBoroughCouncil]",""
"passed","Wed Aug 07 02:45:53 GMT 2024","Wed Aug 07 02:45:54 GMT 2024","1121","","","","","","Validate Council Output [MoleValleyDistrictCouncil]",""
"failed","Wed Aug 07 02:53:28 GMT 2024","Wed Aug 07 02:53:30 GMT 2024","1250","","","","","","Validate Council Output [SouthNorfolkCouncil]",""
"passed","Wed Aug 07 02:53:36 GMT 2024","Wed Aug 07 02:53:38 GMT 2024","1640","","","","","","Validate Council Output [SwanseaCouncil]",""
"passed","Wed Aug 07 02:51:04 GMT 2024","Wed Aug 07 02:51:07 GMT 2024","3432","","","","","","Validate Council Output [StroudDistrictCouncil]",""
"failed","Wed Aug 07 02:45:12 GMT 2024","Wed Aug 07 02:46:34 GMT 2024","81748","","","","","","Validate Council Output [KnowsleyMBCouncil]",""
"passed","Wed Aug 07 02:55:02 GMT 2024","Wed Aug 07 02:55:03 GMT 2024","994","","","","","","Validate Council Output [YorkCouncil]",""
"passed","Wed Aug 07 02:47:43 GMT 2024","Wed Aug 07 02:47:44 GMT 2024","1243","","","","","","Validate Council Output [MaldonDistrictCouncil]",""
"passed","Wed Aug 07 02:46:06 GMT 2024","Wed Aug 07 02:46:49 GMT 2024","43237","","","","","","Validate Council Output [HighPeakCouncil]",""
"failed","Wed Aug 07 02:53:45 GMT 2024","Wed Aug 07 02:53:48 GMT 2024","3787","","","","","","Validate Council Output [ValeofWhiteHorseCouncil]",""
"passed","Wed Aug 07 02:47:51 GMT 2024","Wed Aug 07 02:48:10 GMT 2024","18956","","","","","","Validate Council Output [RushcliffeBoroughCouncil]",""
"passed","Wed Aug 07 02:53:40 GMT 2024","Wed Aug 07 02:53:41 GMT 2024","1114","","","","","","Validate Council Output [TorbayCouncil]",""
"passed","Wed Aug 07 02:50:54 GMT 2024","Wed Aug 07 02:50:56 GMT 2024","1477","","","","","","Validate Council Output [StockportBoroughCouncil]",""
"passed","Wed Aug 07 02:50:37 GMT 2024","Wed Aug 07 02:50:38 GMT 2024","658","","","","","","Validate Council Output [ReadingBoroughCouncil]",""
"failed","Wed Aug 07 02:33:31 GMT 2024","Wed Aug 07 02:33:32 GMT 2024","959","","","","","","Validate Council Output [CastlepointDistrictCouncil]",""
"passed","Wed Aug 07 02:54:32 GMT 2024","Wed Aug 07 02:54:39 GMT 2024","7170","","","","","","Validate Council Output [WiltshireCouncil]",""
"passed","Wed Aug 07 02:54:26 GMT 2024","Wed Aug 07 02:55:16 GMT 2024","50496","","","","","","Validate Council Output [WestLothianCouncil]",""
"passed","Wed Aug 07 02:54:15 GMT 2024","Wed Aug 07 02:54:17 GMT 2024","1408","","","","","","Validate Council Output [WarwickDistrictCouncil]",""
"passed","Wed Aug 07 02:43:52 GMT 2024","Wed Aug 07 02:43:54 GMT 2024","1544","","","","","","Validate Council Output [DoncasterCouncil]",""
"passed","Wed Aug 07 02:38:14 GMT 2024","Wed Aug 07 02:38:18 GMT 2024","3958","","","","","","Validate Council Output [FenlandDistrictCouncil]",""
"passed","Wed Aug 07 02:33:27 GMT 2024","Wed Aug 07 02:33:31 GMT 2024","4308","","","","","","Validate Council Output [CardiffCouncil]",""
"failed","Wed Aug 07 02:50:49 GMT 2024","Wed Aug 07 02:53:27 GMT 2024","158225","","","","","","Validate Council Output [SouthKestevenDistrictCouncil]",""
"passed","Wed Aug 07 02:47:45 GMT 2024","Wed Aug 07 02:47:46 GMT 2024","975","","","","","","Validate Council Output [RochfordCouncil]",""
"passed","Wed Aug 07 02:44:56 GMT 2024","Wed Aug 07 02:45:51 GMT 2024","55188","","","","","","Validate Council Output [MidSussexDistrictCouncil]",""
"failed","Wed Aug 07 02:32:50 GMT 2024","Wed Aug 07 02:37:50 GMT 2024","300046","","","","","","Validate Council Output [BarnetCouncil]",""
"passed","Wed Aug 07 02:53:41 GMT 2024","Wed Aug 07 02:53:43 GMT 2024","1522","","","","","","Validate Council Output [RochdaleCouncil]",""
"passed","Wed Aug 07 02:44:43 GMT 2024","Wed Aug 07 02:44:47 GMT 2024","3921","","","","","","Validate Council Output [EastCambridgeshireCouncil]",""
"passed","Wed Aug 07 02:46:01 GMT 2024","Wed Aug 07 02:46:04 GMT 2024","2699","","","","","","Validate Council Output [HaringeyCouncil]",""
"passed","Wed Aug 07 02:54:47 GMT 2024","Wed Aug 07 02:55:23 GMT 2024","36524","","","","","","Validate Council Output [WychavonDistrictCouncil]",""
"passed","Wed Aug 07 02:32:49 GMT 2024","Wed Aug 07 02:32:50 GMT 2024","996","","","","","","Validate Council Output [BCPCouncil]",""
"passed","Wed Aug 07 02:48:11 GMT 2024","Wed Aug 07 02:48:14 GMT 2024","2674","","","","","","Validate Council Output [SheffieldCityCouncil]",""
"passed","Wed Aug 07 02:46:38 GMT 2024","Wed Aug 07 02:47:05 GMT 2024","26813","","","","","","Validate Council Output [EastSuffolkCouncil]",""
"passed","Wed Aug 07 02:47:49 GMT 2024","Wed Aug 07 02:48:07 GMT 2024","18056","","","","","","Validate Council Output [NorthumberlandCouncil]",""
"passed","Wed Aug 07 02:43:54 GMT 2024","Wed Aug 07 02:43:57 GMT 2024","3448","","","","","","Validate Council Output [DorsetCouncil]",""
"passed","Wed Aug 07 02:54:17 GMT 2024","Wed Aug 07 02:55:07 GMT 2024","50475","","","","","","Validate Council Output [WestBerkshireCouncil]",""
"passed","Wed Aug 07 02:46:41 GMT 2024","Wed Aug 07 02:47:17 GMT 2024","35937","","","","","","Validate Council Output [NewForestCouncil]",""
"passed","Wed Aug 07 02:46:40 GMT 2024","Wed Aug 07 02:47:14 GMT 2024","33740","","","","","","Validate Council Output [LeedsCityCouncil]",""
"passed","Wed Aug 07 02:29:46 GMT 2024","Wed Aug 07 02:32:43 GMT 2024","177321","","","","","","Validate Council Output [ChichesterDistrictCouncil]",""
"passed","Wed Aug 07 02:42:32 GMT 2024","Wed Aug 07 02:42:33 GMT 2024","901","","","","","","Validate Council Output [ConwyCountyBorough]",""
"failed","Wed Aug 07 02:48:41 GMT 2024","Wed Aug 07 02:48:43 GMT 2024","1750","","","","","","Validate Council Output [StHelensBC]",""
"failed","Wed Aug 07 02:47:18 GMT 2024","Wed Aug 07 02:47:51 GMT 2024","33116","","","","","","Validate Council Output [NewcastleCityCouncil]",""
"passed","Wed Aug 07 02:53:30 GMT 2024","Wed Aug 07 02:53:46 GMT 2024","16653","","","","","","Validate Council Output [TestValleyBoroughCouncil]",""
"failed","Wed Aug 07 02:54:39 GMT 2024","Wed Aug 07 02:54:43 GMT 2024","3063","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil]",""
"failed","Wed Aug 07 02:43:37 GMT 2024","Wed Aug 07 02:44:26 GMT 2024","49735","","","","","","Validate Council Output [GatesheadCouncil]",""
"passed","Wed Aug 07 02:44:41 GMT 2024","Wed Aug 07 02:44:43 GMT 2024","1666","","","","","","Validate Council Output [DurhamCouncil]",""
"passed","Wed Aug 07 02:29:46 GMT 2024","Wed Aug 07 02:29:47 GMT 2024","1097","","","","","","Validate Council Output [AdurAndWorthingCouncils]",""
"passed","Wed Aug 07 02:53:47 GMT 2024","Wed Aug 07 02:54:15 GMT 2024","28498","","","","","","Validate Council Output [TendringDistrictCouncil]",""
"passed","Wed Aug 07 02:29:47 GMT 2024","Wed Aug 07 02:32:48 GMT 2024","180828","","","","","","Validate Council Output [ArunCouncil]",""
"failed","Wed Aug 07 02:55:16 GMT 2024","Wed Aug 07 02:55:27 GMT 2024","10622","","","","","","Validate Council Output [WestSuffolkCouncil]",""
"passed","Wed Aug 07 02:46:04 GMT 2024","Wed Aug 07 02:46:06 GMT 2024","2047","","","","","","Validate Council Output [HarrogateBoroughCouncil]",""
"passed","Wed Aug 07 02:53:49 GMT 2024","Wed Aug 07 02:54:22 GMT 2024","33155","","","","","","Validate Council Output [WakefieldCityCouncil]",""
"passed","Wed Aug 07 02:50:56 GMT 2024","Wed Aug 07 02:53:34 GMT 2024","157747","","","","","","Validate Council Output [SunderlandCityCouncil]",""
"passed","Wed Aug 07 02:48:10 GMT 2024","Wed Aug 07 02:48:11 GMT 2024","830","","","","","","Validate Council Output [RushmoorCouncil]",""
"passed","Wed Aug 07 02:54:27 GMT 2024","Wed Aug 07 02:54:28 GMT 2024","1219","","","","","","Validate Council Output [WestNorthamptonshireCouncil]",""
"passed","Wed Aug 07 02:38:08 GMT 2024","Wed Aug 07 02:38:08 GMT 2024","926","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil]",""
"passed","Wed Aug 07 02:50:45 GMT 2024","Wed Aug 07 02:50:48 GMT 2024","2899","","","","","","Validate Council Output [SouthCambridgeshireCouncil]",""
"passed","Wed Aug 07 02:42:34 GMT 2024","Wed Aug 07 02:42:35 GMT 2024","1202","","","","","","Validate Council Output [CrawleyBoroughCouncil]",""
"failed","Wed Aug 07 02:53:53 GMT 2024","Wed Aug 07 02:54:25 GMT 2024","31627","","","","","","Validate Council Output [UttlesfordDistrictCouncil]",""
"passed","Wed Aug 07 02:47:14 GMT 2024","Wed Aug 07 02:47:14 GMT 2024","931","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil]",""
"passed","Wed Aug 07 02:48:28 GMT 2024","Wed Aug 07 02:48:33 GMT 2024","4684","","","","","","Validate Council Output [NorthKestevenDistrictCouncil]",""
"passed","Wed Aug 07 02:48:19 GMT 2024","Wed Aug 07 02:48:20 GMT 2024","1631","","","","","","Validate Council Output [SolihullCouncil]",""
"failed","Wed Aug 07 02:45:46 GMT 2024","Wed Aug 07 02:46:38 GMT 2024","52291","","","","","","Validate Council Output [EastRidingCouncil]",""
"passed","Wed Aug 07 02:53:21 GMT 2024","Wed Aug 07 02:53:46 GMT 2024","24239","","","","","","Validate Council Output [TandridgeDistrictCouncil]",""
"passed","Wed Aug 07 02:32:48 GMT 2024","Wed Aug 07 02:32:49 GMT 2024","1188","","","","","","Validate Council Output [AylesburyValeCouncil]",""
"passed","Wed Aug 07 02:47:06 GMT 2024","Wed Aug 07 02:47:08 GMT 2024","1710","","","","","","Validate Council Output [EnvironmentFirst]",""
"passed","Wed Aug 07 02:43:59 GMT 2024","Wed Aug 07 02:44:00 GMT 2024","875","","","","","","Validate Council Output [MansfieldDistrictCouncil]",""
"failed","Wed Aug 07 02:48:37 GMT 2024","Wed Aug 07 02:48:38 GMT 2024","1737","","","","","","Validate Council Output [SouthOxfordshireCouncil]",""
"passed","Wed Aug 07 02:53:46 GMT 2024","Wed Aug 07 02:53:47 GMT 2024","1211","","","","","","Validate Council Output [TelfordAndWrekinCouncil]",""
"passed","Wed Aug 07 02:48:34 GMT 2024","Wed Aug 07 02:48:44 GMT 2024","10853","","","","","","Validate Council Output [NorthLincolnshireCouncil]",""
"passed","Wed Aug 07 02:46:34 GMT 2024","Wed Aug 07 02:46:40 GMT 2024","5923","","","","","","Validate Council Output [LancasterCityCouncil]",""
"failed","Wed Aug 07 02:48:38 GMT 2024","Wed Aug 07 02:48:40 GMT 2024","1897","","","","","","Validate Council Output [SouthTynesideCouncil]",""
"passed","Wed Aug 07 02:42:33 GMT 2024","Wed Aug 07 02:42:34 GMT 2024","967","","","","","","Validate Council Output [CornwallCouncil]",""
