"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 07 00:02:46 GMT 2024","Wed Aug 07 00:03:25 GMT 2024","39397","","","","","","Validate Council Output [NewcastleCityCouncil]",""
"passed","Tue Aug 06 23:57:43 GMT 2024","Tue Aug 06 23:58:19 GMT 2024","36538","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil]",""
"passed","Wed Aug 07 00:03:54 GMT 2024","Wed Aug 07 00:03:55 GMT 2024","1502","","","","","","Validate Council Output [HullCityCouncil]",""
"failed","Tue Aug 06 23:58:26 GMT 2024","Tue Aug 06 23:58:27 GMT 2024","662","","","","","","Validate Council Output [MertonCouncil]",""
"passed","Wed Aug 07 00:03:23 GMT 2024","Wed Aug 07 00:04:08 GMT 2024","45352","","","","","","Validate Council Output [PortsmouthCityCouncil]",""
"failed","Tue Aug 06 23:59:55 GMT 2024","Wed Aug 07 00:01:32 GMT 2024","96794","","","","","","Validate Council Output [EastLindseyDistrictCouncil]",""
"passed","Tue Aug 06 23:53:49 GMT 2024","Tue Aug 06 23:53:50 GMT 2024","1134","","","","","","Validate Council Output [BedfordshireCouncil]",""
"passed","Wed Aug 07 00:10:19 GMT 2024","Wed Aug 07 00:10:23 GMT 2024","3983","","","","","","Validate Council Output [WokingBoroughCouncil]",""
"passed","Wed Aug 07 00:01:47 GMT 2024","Wed Aug 07 00:01:48 GMT 2024","507","","","","","","Validate Council Output [LiverpoolCityCouncil]",""
"passed","Wed Aug 07 00:03:25 GMT 2024","Wed Aug 07 00:04:12 GMT 2024","47029","","","","","","Validate Council Output [NorthumberlandCouncil]",""
"passed","Wed Aug 07 00:00:19 GMT 2024","Wed Aug 07 00:01:47 GMT 2024","87287","","","","","","Validate Council Output [LeedsCityCouncil]",""
"failed","Wed Aug 07 00:10:02 GMT 2024","Wed Aug 07 00:10:13 GMT 2024","11436","","","","","","Validate Council Output [WestSuffolkCouncil]",""
"failed","Wed Aug 07 00:04:08 GMT 2024","Wed Aug 07 00:06:42 GMT 2024","153466","","","","","","Validate Council Output [PrestonCityCouncil]",""
"passed","Tue Aug 06 23:58:03 GMT 2024","Tue Aug 06 23:58:09 GMT 2024","6054","","","","","","Validate Council Output [FenlandDistrictCouncil]",""
"failed","Wed Aug 07 00:07:01 GMT 2024","Wed Aug 07 00:09:15 GMT 2024","133947","","","","","","Validate Council Output [TamesideMBCouncil]",""
"passed","Wed Aug 07 00:02:08 GMT 2024","Wed Aug 07 00:02:45 GMT 2024","37474","","","","","","Validate Council Output [NewForestCouncil]",""
"passed","Wed Aug 07 00:09:18 GMT 2024","Wed Aug 07 00:09:19 GMT 2024","1044","","","","","","Validate Council Output [TelfordAndWrekinCouncil]",""
"passed","Wed Aug 07 00:02:44 GMT 2024","Wed Aug 07 00:02:45 GMT 2024","1783","","","","","","Validate Council Output [EnvironmentFirst]",""
"passed","Wed Aug 07 00:03:13 GMT 2024","Wed Aug 07 00:03:54 GMT 2024","40620","","","","","","Validate Council Output [HounslowCouncil]",""
"passed","Tue Aug 06 23:53:50 GMT 2024","Tue Aug 06 23:53:51 GMT 2024","1121","","","","","","Validate Council Output [HuntingdonDistrictCouncil]",""
"passed","Wed Aug 07 00:06:53 GMT 2024","Wed Aug 07 00:09:36 GMT 2024","162994","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil]",""
"passed","Wed Aug 07 00:04:27 GMT 2024","Wed Aug 07 00:04:27 GMT 2024","605","","","","","","Validate Council Output [RushmoorCouncil]",""
"passed","Tue Aug 06 23:48:31 GMT 2024","Tue Aug 06 23:48:36 GMT 2024","4945","","","","","","Validate Council Output [CardiffCouncil]",""
"passed","Tue Aug 06 23:48:37 GMT 2024","Tue Aug 06 23:48:38 GMT 2024","1478","","","","","","Validate Council Output [CharnwoodBoroughCouncil]",""
"passed","Tue Aug 06 23:53:28 GMT 2024","Tue Aug 06 23:57:39 GMT 2024","250670","","","","","","Validate Council Output [BrightonandHoveCityCouncil]",""
"passed","Wed Aug 07 00:04:24 GMT 2024","Wed Aug 07 00:04:28 GMT 2024","4299","","","","","","Validate Council Output [NorthEastLincs]",""
"passed","Tue Aug 06 23:58:25 GMT 2024","Tue Aug 06 23:58:26 GMT 2024","530","","","","","","Validate Council Output [MansfieldDistrictCouncil]",""
"passed","Tue Aug 06 23:48:26 GMT 2024","Tue Aug 06 23:48:29 GMT 2024","3527","","","","","","Validate Council Output [AylesburyValeCouncil]",""
"passed","Wed Aug 07 00:09:26 GMT 2024","Wed Aug 07 00:09:26 GMT 2024","594","","","","","","Validate Council Output [SouthLanarkshireCouncil]",""
"passed","Wed Aug 07 00:02:05 GMT 2024","Wed Aug 07 00:02:42 GMT 2024","37412","","","","","","Validate Council Output [EastSuffolkCouncil]",""
"failed","Wed Aug 07 00:10:55 GMT 2024","Wed Aug 07 00:10:57 GMT 2024","2034","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil]",""
"passed","Wed Aug 07 00:04:27 GMT 2024","Wed Aug 07 00:04:29 GMT 2024","1322","","","","","","Validate Council Output [SalfordCityCouncil]",""
"passed","Tue Aug 06 23:57:37 GMT 2024","Tue Aug 06 23:57:41 GMT 2024","3503","","","","","","Validate Council Output [CroydonCouncil]",""
"failed","Tue Aug 06 23:53:51 GMT 2024","Tue Aug 06 23:58:09 GMT 2024","257248","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"passed","Tue Aug 06 23:53:39 GMT 2024","Tue Aug 06 23:53:45 GMT 2024","6054","","","","","","Validate Council Output [CheshireEastCouncil]",""
"passed","Wed Aug 07 00:11:01 GMT 2024","Wed Aug 07 00:11:06 GMT 2024","5226","","","","","","Validate Council Output [WyreCouncil]",""
"failed","Wed Aug 07 00:06:50 GMT 2024","Wed Aug 07 00:09:26 GMT 2024","155501","","","","","","Validate Council Output [SouthKestevenDistrictCouncil]",""
"passed","Tue Aug 06 23:47:47 GMT 2024","Tue Aug 06 23:57:31 GMT 2024","584054","","","","","","Validate Council Output [ChorleyCouncil]",""
"failed","Wed Aug 07 00:01:52 GMT 2024","Wed Aug 07 00:01:52 GMT 2024","279","","","","","","Validate Council Output [MiltonKeynesCityCouncil]",""
"passed","Wed Aug 07 00:10:23 GMT 2024","Wed Aug 07 00:11:01 GMT 2024","37480","","","","","","Validate Council Output [WychavonDistrictCouncil]",""
"passed","Wed Aug 07 00:04:28 GMT 2024","Wed Aug 07 00:04:36 GMT 2024","7221","","","","","","Validate Council Output [NorthKestevenDistrictCouncil]",""
"failed","Wed Aug 07 00:09:52 GMT 2024","Wed Aug 07 00:10:39 GMT 2024","46500","","","","","","Validate Council Output [WalthamForest]",""
"failed","Tue Aug 06 23:53:27 GMT 2024","Tue Aug 06 23:53:27 GMT 2024","4","","","","","","Validate Council Output [BracknellForestCouncil]",""
"passed","Tue Aug 06 23:57:31 GMT 2024","Tue Aug 06 23:57:32 GMT 2024","907","","","","","","Validate Council Output [ConwyCountyBorough]",""
"passed","Wed Aug 07 00:03:04 GMT 2024","Wed Aug 07 00:03:05 GMT 2024","976","","","","","","Validate Council Output [NorthSomersetCouncil]",""
"passed","Wed Aug 07 00:04:36 GMT 2024","Wed Aug 07 00:04:36 GMT 2024","591","","","","","","Validate Council Output [NorthLanarkshireCouncil]",""
"passed","Wed Aug 07 00:03:20 GMT 2024","Wed Aug 07 00:03:23 GMT 2024","3016","","","","","","Validate Council Output [ErewashBoroughCouncil]",""
"passed","Wed Aug 07 00:06:52 GMT 2024","Wed Aug 07 00:06:53 GMT 2024","826","","","","","","Validate Council Output [StaffordBoroughCouncil]",""
"passed","Wed Aug 07 00:04:28 GMT 2024","Wed Aug 07 00:04:33 GMT 2024","5045","","","","","","Validate Council Output [ShropshireCouncil]",""
"passed","Wed Aug 07 00:04:36 GMT 2024","Wed Aug 07 00:04:46 GMT 2024","10312","","","","","","Validate Council Output [NorthLincolnshireCouncil]",""
"passed","Wed Aug 07 00:09:52 GMT 2024","Wed Aug 07 00:09:54 GMT 2024","1543","","","","","","Validate Council Output [WelhatCouncil]",""
"passed","Tue Aug 06 23:45:22 GMT 2024","Tue Aug 06 23:45:23 GMT 2024","812","","","","","","Validate Council Output [AdurAndWorthingCouncils]",""
"passed","Wed Aug 07 00:10:01 GMT 2024","Wed Aug 07 00:10:02 GMT 2024","821","","","","","","Validate Council Output [WarwickDistrictCouncil]",""
"passed","Wed Aug 07 00:07:11 GMT 2024","Wed Aug 07 00:09:43 GMT 2024","152185","","","","","","Validate Council Output [RenfrewshireCouncil]",""
"passed","Tue Aug 06 23:47:37 GMT 2024","Tue Aug 06 23:47:39 GMT 2024","1939","","","","","","Validate Council Output [BuryCouncil]",""
"passed","Tue Aug 06 23:45:23 GMT 2024","Tue Aug 06 23:48:26 GMT 2024","183085","","","","","","Validate Council Output [ArunCouncil]",""
"passed","Wed Aug 07 00:04:29 GMT 2024","Wed Aug 07 00:06:48 GMT 2024","139127","","","","","","Validate Council Output [SevenoaksDistrictCouncil]",""
"failed","Wed Aug 07 00:01:32 GMT 2024","Wed Aug 07 00:02:05 GMT 2024","33229","","","","","","Validate Council Output [EastRidingCouncil]",""
"failed","Tue Aug 06 23:45:22 GMT 2024","Tue Aug 06 23:47:37 GMT 2024","135091","","","","","","Validate Council Output [BuckinghamshireCouncil]",""
"passed","Wed Aug 07 00:09:36 GMT 2024","Wed Aug 07 00:09:40 GMT 2024","4646","","","","","","Validate Council Output [TorridgeDistrictCouncil]",""
"passed","Tue Aug 06 23:57:32 GMT 2024","Tue Aug 06 23:57:33 GMT 2024","921","","","","","","Validate Council Output [CornwallCouncil]",""
"passed","Wed Aug 07 00:09:45 GMT 2024","Wed Aug 07 00:09:47 GMT 2024","1168","","","","","","Validate Council Output [RochdaleCouncil]",""
"passed","Tue Aug 06 23:45:22 GMT 2024","Tue Aug 06 23:47:47 GMT 2024","144939","","","","","","Validate Council Output [ChichesterDistrictCouncil]",""
"failed","Wed Aug 07 00:01:53 GMT 2024","Wed Aug 07 00:02:08 GMT 2024","14873","","","","","","Validate Council Output [NeathPortTalbotCouncil]",""
"failed","Tue Aug 06 23:48:23 GMT 2024","Tue Aug 06 23:48:23 GMT 2024","6","","","","","","Validate Council Output [BirminghamCityCouncil]",""
"passed","Tue Aug 06 23:47:39 GMT 2024","Tue Aug 06 23:48:30 GMT 2024","51170","","","","","","Validate Council Output [CalderdaleCouncil]",""
"passed","Wed Aug 07 00:01:52 GMT 2024","Wed Aug 07 00:01:53 GMT 2024","652","","","","","","Validate Council Output [MoleValleyDistrictCouncil]",""
"passed","Wed Aug 07 00:03:07 GMT 2024","Wed Aug 07 00:03:24 GMT 2024","16930","","","","","","Validate Council Output [NorthWestLeicestershire]",""
"passed","Wed Aug 07 00:04:43 GMT 2024","Wed Aug 07 00:04:45 GMT 2024","1428","","","","","","Validate Council Output [SouthAyrshireCouncil]",""
"passed","Wed Aug 07 00:02:08 GMT 2024","Wed Aug 07 00:02:52 GMT 2024","43844","","","","","","Validate Council Output [LondonBoroughRedbridge]",""
"failed","Wed Aug 07 00:00:59 GMT 2024","Wed Aug 07 00:01:00 GMT 2024","697","","","","","","Validate Council Output [GlasgowCityCouncil]",""
"passed","Wed Aug 07 00:03:55 GMT 2024","Wed Aug 07 00:03:56 GMT 2024","635","","","","","","Validate Council Output [RochfordCouncil]",""
"passed","Wed Aug 07 00:09:47 GMT 2024","Wed Aug 07 00:09:50 GMT 2024","3649","","","","","","Validate Council Output [WaverleyBoroughCouncil]",""
"passed","Wed Aug 07 00:04:25 GMT 2024","Wed Aug 07 00:04:28 GMT 2024","2208","","","","","","Validate Council Output [SheffieldCityCouncil]",""
"failed","Wed Aug 07 00:04:52 GMT 2024","Wed Aug 07 00:04:58 GMT 2024","6071","","","","","","Validate Council Output [StHelensBC]",""
"passed","Tue Aug 06 23:58:27 GMT 2024","Wed Aug 07 00:00:26 GMT 2024","119313","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil]",""
"passed","Wed Aug 07 00:10:14 GMT 2024","Wed Aug 07 00:10:17 GMT 2024","3491","","","","","","Validate Council Output [WiganBoroughCouncil]",""
