"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 07 02:48:06 GMT 2024","Wed Aug 07 02:48:09 GMT 2024","3484","","","","","","Validate Council Output [NottinghamCityCouncil]",""
"failed","Wed Aug 07 02:44:17 GMT 2024","Wed Aug 07 02:46:12 GMT 2024","115688","","","","","","Validate Council Output [EastLindseyDistrictCouncil]",""
"passed","Wed Aug 07 02:50:52 GMT 2024","Wed Aug 07 02:53:34 GMT 2024","162335","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil]",""
"passed","Wed Aug 07 02:43:05 GMT 2024","Wed Aug 07 02:43:06 GMT 2024","1094","","","","","","Validate Council Output [MansfieldDistrictCouncil]",""
"failed","Wed Aug 07 02:46:18 GMT 2024","Wed Aug 07 02:46:18 GMT 2024","396","","","","","","Validate Council Output [MiltonKeynesCityCouncil]",""
"passed","Wed Aug 07 02:32:58 GMT 2024","Wed Aug 07 02:33:02 GMT 2024","3965","","","","","","Validate Council Output [CardiffCouncil]",""
"passed","Wed Aug 07 02:42:18 GMT 2024","Wed Aug 07 02:42:21 GMT 2024","3144","","","","","","Validate Council Output [FenlandDistrictCouncil]",""
"passed","Wed Aug 07 02:50:50 GMT 2024","Wed Aug 07 02:50:51 GMT 2024","1130","","","","","","Validate Council Output [StaffordBoroughCouncil]",""
"passed","Wed Aug 07 02:46:34 GMT 2024","Wed Aug 07 02:46:35 GMT 2024","979","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil]",""
"passed","Wed Aug 07 02:46:38 GMT 2024","Wed Aug 07 02:47:07 GMT 2024","29470","","","","","","Validate Council Output [EastSuffolkCouncil]",""
"passed","Wed Aug 07 02:53:43 GMT 2024","Wed Aug 07 02:53:55 GMT 2024","11864","","","","","","Validate Council Output [ThreeRiversDistrictCouncil]",""
"passed","Wed Aug 07 02:32:57 GMT 2024","Wed Aug 07 02:32:58 GMT 2024","960","","","","","","Validate Council Output [CannockChaseDistrictCouncil]",""
"passed","Wed Aug 07 02:53:25 GMT 2024","Wed Aug 07 02:53:25 GMT 2024","881","","","","","","Validate Council Output [SouthLanarkshireCouncil]",""
"passed","Wed Aug 07 02:38:11 GMT 2024","Wed Aug 07 02:38:13 GMT 2024","1698","","","","","","Validate Council Output [BedfordshireCouncil]",""
"passed","Wed Aug 07 02:47:49 GMT 2024","Wed Aug 07 02:47:53 GMT 2024","3998","","","","","","Validate Council Output [RugbyBoroughCouncil]",""
"passed","Wed Aug 07 02:48:37 GMT 2024","Wed Aug 07 02:48:52 GMT 2024","15073","","","","","","Validate Council Output [SouthOxfordshireCouncil]",""
"passed","Wed Aug 07 02:47:53 GMT 2024","Wed Aug 07 02:48:09 GMT 2024","15703","","","","","","Validate Council Output [RushcliffeBoroughCouncil]",""
"passed","Wed Aug 07 02:47:22 GMT 2024","Wed Aug 07 02:47:23 GMT 2024","1272","","","","","","Validate Council Output [MaldonDistrictCouncil]",""
"passed","Wed Aug 07 02:38:09 GMT 2024","Wed Aug 07 02:42:17 GMT 2024","247541","","","","","","Validate Council Output [CheshireWestAndChesterCouncil]",""
"passed","Wed Aug 07 02:46:35 GMT 2024","Wed Aug 07 02:46:36 GMT 2024","1383","","","","","","Validate Council Output [LiverpoolCityCouncil]",""
"passed","Wed Aug 07 02:32:43 GMT 2024","Wed Aug 07 02:42:03 GMT 2024","559369","","","","","","Validate Council Output [ChorleyCouncil]",""
"passed","Wed Aug 07 02:53:42 GMT 2024","Wed Aug 07 02:53:44 GMT 2024","1416","","","","","","Validate Council Output [RochdaleCouncil]",""
"passed","Wed Aug 07 02:42:09 GMT 2024","Wed Aug 07 02:42:13 GMT 2024","4099","","","","","","Validate Council Output [CroydonCouncil]",""
"passed","Wed Aug 07 02:38:07 GMT 2024","Wed Aug 07 02:38:08 GMT 2024","968","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil]",""
"passed","Wed Aug 07 02:46:54 GMT 2024","Wed Aug 07 02:46:56 GMT 2024","2329","","","","","","Validate Council Output [HarrogateBoroughCouncil]",""
"passed","Wed Aug 07 02:42:06 GMT 2024","Wed Aug 07 02:42:08 GMT 2024","1340","","","","","","Validate Council Output [CornwallCouncil]",""
"passed","Wed Aug 07 02:42:03 GMT 2024","Wed Aug 07 02:42:06 GMT 2024","3751","","","","","","Validate Council Output [ConwyCountyBorough]",""
"failed","Wed Aug 07 02:32:36 GMT 2024","Wed Aug 07 02:32:36 GMT 2024","4","","","","","","Validate Council Output [BirminghamCityCouncil]",""
"passed","Wed Aug 07 02:47:25 GMT 2024","Wed Aug 07 02:47:26 GMT 2024","1281","","","","","","Validate Council Output [NorthNorthamptonshireCouncil]",""
"passed","Wed Aug 07 02:38:13 GMT 2024","Wed Aug 07 02:38:15 GMT 2024","1644","","","","","","Validate Council Output [HuntingdonDistrictCouncil]",""
"passed","Wed Aug 07 02:50:45 GMT 2024","Wed Aug 07 02:50:47 GMT 2024","2379","","","","","","Validate Council Output [SouthCambridgeshireCouncil]",""
"passed","Wed Aug 07 02:42:30 GMT 2024","Wed Aug 07 02:44:07 GMT 2024","97588","","","","","","Validate Council Output [BroxtoweBoroughCouncil]",""
"passed","Wed Aug 07 02:46:19 GMT 2024","Wed Aug 07 02:46:19 GMT 2024","897","","","","","","Validate Council Output [MoleValleyDistrictCouncil]",""
"passed","Wed Aug 07 02:53:35 GMT 2024","Wed Aug 07 02:53:38 GMT 2024","2388","","","","","","Validate Council Output [TonbridgeAndMallingBC]",""
"passed","Wed Aug 07 02:43:07 GMT 2024","Wed Aug 07 02:44:32 GMT 2024","84796","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil]",""
"passed","Wed Aug 07 02:47:48 GMT 2024","Wed Aug 07 02:47:49 GMT 2024","1054","","","","","","Validate Council Output [RochfordCouncil]",""
"failed","Wed Aug 07 02:43:06 GMT 2024","Wed Aug 07 02:43:07 GMT 2024","1025","","","","","","Validate Council Output [MertonCouncil]",""
"passed","Wed Aug 07 02:50:37 GMT 2024","Wed Aug 07 02:50:38 GMT 2024","989","","","","","","Validate Council Output [ReadingBoroughCouncil]",""
"passed","Wed Aug 07 02:48:09 GMT 2024","Wed Aug 07 02:48:11 GMT 2024","2201","","","","","","Validate Council Output [OldhamCouncil]",""
"passed","Wed Aug 07 02:38:10 GMT 2024","Wed Aug 07 02:42:30 GMT 2024","259817","","","","","","Validate Council Output [BromleyBoroughCouncil]",""
"passed","Wed Aug 07 02:47:47 GMT 2024","Wed Aug 07 02:47:48 GMT 2024","1627","","","","","","Validate Council Output [HullCityCouncil]",""
"passed","Wed Aug 07 02:42:16 GMT 2024","Wed Aug 07 02:42:56 GMT 2024","40338","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil]",""
"failed","Wed Aug 07 02:29:46 GMT 2024","Wed Aug 07 02:32:00 GMT 2024","134294","","","","","","Validate Council Output [BuckinghamshireCouncil]",""
"passed","Wed Aug 07 02:44:13 GMT 2024","Wed Aug 07 02:44:16 GMT 2024","2717","","","","","","Validate Council Output [EastCambridgeshireCouncil]",""
"failed","Wed Aug 07 02:54:18 GMT 2024","Wed Aug 07 02:54:29 GMT 2024","10753","","","","","","Validate Council Output [WestSuffolkCouncil]",""
"passed","Wed Aug 07 02:54:01 GMT 2024","Wed Aug 07 02:54:03 GMT 2024","2288","","","","","","Validate Council Output [WelhatCouncil]",""
"passed","Wed Aug 07 02:50:47 GMT 2024","Wed Aug 07 02:50:48 GMT 2024","875","","","","","","Validate Council Output [SouthGloucestershireCouncil]",""
"passed","Wed Aug 07 02:48:19 GMT 2024","Wed Aug 07 02:48:21 GMT 2024","1666","","","","","","Validate Council Output [SolihullCouncil]",""
"failed","Wed Aug 07 02:51:10 GMT 2024","Wed Aug 07 02:53:38 GMT 2024","148679","","","","","","Validate Council Output [RenfrewshireCouncil]",""
"passed","Wed Aug 07 02:50:59 GMT 2024","Wed Aug 07 02:51:01 GMT 2024","2130","","","","","","Validate Council Output [SwanseaCouncil]",""
"failed","Wed Aug 07 02:33:05 GMT 2024","Wed Aug 07 02:33:05 GMT 2024","3","","","","","","Validate Council Output [BracknellForestCouncil]",""
"passed","Wed Aug 07 02:50:38 GMT 2024","Wed Aug 07 02:51:10 GMT 2024","31877","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil]",""
"passed","Wed Aug 07 02:38:07 GMT 2024","Wed Aug 07 02:38:10 GMT 2024","3186","","","","","","Validate Council Output [BristolCityCouncil]",""
"passed","Wed Aug 07 02:48:43 GMT 2024","Wed Aug 07 02:50:50 GMT 2024","127217","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil]",""
"passed","Wed Aug 07 02:54:23 GMT 2024","Wed Aug 07 02:54:27 GMT 2024","3850","","","","","","Validate Council Output [WiltshireCouncil]",""
"failed","Wed Aug 07 02:43:58 GMT 2024","Wed Aug 07 02:45:06 GMT 2024","67939","","","","","","Validate Council Output [GatesheadCouncil]",""
"failed","Wed Aug 07 02:32:50 GMT 2024","Wed Aug 07 02:37:50 GMT 2024","300048","","","","","","Validate Council Output [BarnetCouncil]",""
"failed","Wed Aug 07 02:47:13 GMT 2024","Wed Aug 07 02:47:47 GMT 2024","34685","","","","","","Validate Council Output [NewcastleCityCouncil]",""
"failed","Wed Aug 07 02:53:44 GMT 2024","Wed Aug 07 02:53:45 GMT 2024","1256","","","","","","Validate Council Output [ValeofGlamorganCouncil]",""
"passed","Wed Aug 07 02:47:23 GMT 2024","Wed Aug 07 02:47:25 GMT 2024","1317","","","","","","Validate Council Output [MalvernHillsDC]",""
"passed","Wed Aug 07 02:47:49 GMT 2024","Wed Aug 07 02:47:54 GMT 2024","5225","","","","","","Validate Council Output [NewportCityCouncil]",""
"failed","Wed Aug 07 02:54:05 GMT 2024","Wed Aug 07 02:55:01 GMT 2024","55745","","","","","","Validate Council Output [WalthamForest]",""
"passed","Wed Aug 07 02:53:59 GMT 2024","Wed Aug 07 02:54:01 GMT 2024","1716","","","","","","Validate Council Output [WealdenDistrictCouncil]",""
"passed","Wed Aug 07 02:46:56 GMT 2024","Wed Aug 07 02:47:30 GMT 2024","34475","","","","","","Validate Council Output [HighPeakCouncil]",""
"passed","Wed Aug 07 02:54:16 GMT 2024","Wed Aug 07 02:54:17 GMT 2024","1177","","","","","","Validate Council Output [WarwickDistrictCouncil]",""
"passed","Wed Aug 07 02:53:39 GMT 2024","Wed Aug 07 02:53:49 GMT 2024","9978","","","","","","Validate Council Output [TorridgeDistrictCouncil]",""
"passed","Wed Aug 07 02:42:08 GMT 2024","Wed Aug 07 02:42:09 GMT 2024","1692","","","","","","Validate Council Output [CrawleyBoroughCouncil]",""
"failed","Wed Aug 07 02:48:52 GMT 2024","Wed Aug 07 02:48:54 GMT 2024","1720","","","","","","Validate Council Output [SouthTynesideCouncil]",""
"passed","Wed Aug 07 02:47:47 GMT 2024","Wed Aug 07 02:47:49 GMT 2024","1416","","","","","","Validate Council Output [NewhamCouncil]",""
"failed","Wed Aug 07 02:50:48 GMT 2024","Wed Aug 07 02:53:25 GMT 2024","156751","","","","","","Validate Council Output [SouthKestevenDistrictCouncil]",""
"passed","Wed Aug 07 02:55:01 GMT 2024","Wed Aug 07 02:55:17 GMT 2024","15691","","","","","","Validate Council Output [WestLothianCouncil]",""
"passed","Wed Aug 07 02:48:58 GMT 2024","Wed Aug 07 02:49:02 GMT 2024","4376","","","","","","Validate Council Output [StratfordUponAvonCouncil]",""
"passed","Wed Aug 07 02:48:31 GMT 2024","Wed Aug 07 02:48:32 GMT 2024","888","","","","","","Validate Council Output [NorthLanarkshireCouncil]",""
"passed","Wed Aug 07 02:29:47 GMT 2024","Wed Aug 07 02:32:48 GMT 2024","180662","","","","","","Validate Council Output [ArunCouncil]",""
"passed","Wed Aug 07 02:47:30 GMT 2024","Wed Aug 07 02:47:47 GMT 2024","16268","","","","","","Validate Council Output [HounslowCouncil]",""
"failed","Wed Aug 07 02:33:02 GMT 2024","Wed Aug 07 02:33:03 GMT 2024","1073","","","","","","Validate Council Output [CastlepointDistrictCouncil]",""
"passed","Wed Aug 07 02:45:07 GMT 2024","Wed Aug 07 02:46:25 GMT 2024","77796","","","","","","Validate Council Output [GuildfordCouncil]",""
"passed","Wed Aug 07 02:54:17 GMT 2024","Wed Aug 07 02:54:18 GMT 2024","1312","","","","","","Validate Council Output [WestNorthamptonshireCouncil]",""
"passed","Wed Aug 07 02:47:09 GMT 2024","Wed Aug 07 02:47:10 GMT 2024","1552","","","","","","Validate Council Output [EnvironmentFirst]",""
"passed","Wed Aug 07 02:48:35 GMT 2024","Wed Aug 07 02:48:37 GMT 2024","1880","","","","","","Validate Council Output [SouthAyrshireCouncil]",""
"failed","Wed Aug 07 02:46:12 GMT 2024","Wed Aug 07 02:46:38 GMT 2024","25289","","","","","","Validate Council Output [EastRidingCouncil]",""
"passed","Wed Aug 07 02:32:03 GMT 2024","Wed Aug 07 02:32:57 GMT 2024","54297","","","","","","Validate Council Output [CalderdaleCouncil]",""
"passed","Wed Aug 07 02:46:51 GMT 2024","Wed Aug 07 02:46:54 GMT 2024","2568","","","","","","Validate Council Output [HaringeyCouncil]",""
"passed","Wed Aug 07 02:47:37 GMT 2024","Wed Aug 07 02:47:39 GMT 2024","2293","","","","","","Validate Council Output [ErewashBoroughCouncil]",""
"failed","Wed Aug 07 02:33:05 GMT 2024","Wed Aug 07 02:38:06 GMT 2024","301043","","","","","","Validate Council Output [ChelmsfordCityCouncil]",""
"failed","Wed Aug 07 02:48:55 GMT 2024","Wed Aug 07 02:48:56 GMT 2024","1889","","","","","","Validate Council Output [StHelensBC]",""
"passed","Wed Aug 07 02:53:49 GMT 2024","Wed Aug 07 02:54:16 GMT 2024","27062","","","","","","Validate Council Output [TendringDistrictCouncil]",""
"passed","Wed Aug 07 02:54:26 GMT 2024","Wed Aug 07 02:54:28 GMT 2024","1381","","","","","","Validate Council Output [WestLindseyDistrictCouncil]",""
"passed","Wed Aug 07 02:44:10 GMT 2024","Wed Aug 07 02:44:13 GMT 2024","3201","","","","","","Validate Council Output [DurhamCouncil]",""
"passed","Wed Aug 07 02:47:07 GMT 2024","Wed Aug 07 02:47:09 GMT 2024","1491","","","","","","Validate Council Output [EastleighBoroughCouncil]",""
"passed","Wed Aug 07 02:32:36 GMT 2024","Wed Aug 07 02:32:58 GMT 2024","21799","","","","","","Validate Council Output [BlackburnCouncil]",""
"passed","Wed Aug 07 02:46:36 GMT 2024","Wed Aug 07 02:46:39 GMT 2024","3119","","","","","","Validate Council Output [LondonBoroughHounslow]",""
"passed","Wed Aug 07 02:47:29 GMT 2024","Wed Aug 07 02:47:41 GMT 2024","11223","","","","","","Validate Council Output [NorthWestLeicestershire]",""
"failed","Wed Aug 07 02:44:16 GMT 2024","Wed Aug 07 02:44:16 GMT 2024","729","","","","","","Validate Council Output [EastDevonDC]",""
"passed","Wed Aug 07 02:32:49 GMT 2024","Wed Aug 07 02:32:50 GMT 2024","1020","","","","","","Validate Council Output [BCPCouncil]",""
"passed","Wed Aug 07 02:53:27 GMT 2024","Wed Aug 07 02:53:43 GMT 2024","15926","","","","","","Validate Council Output [TestValleyBoroughCouncil]",""
"passed","Wed Aug 07 02:48:56 GMT 2024","Wed Aug 07 02:48:58 GMT 2024","1623","","","","","","Validate Council Output [StokeOnTrentCityCouncil]",""
"passed","Wed Aug 07 02:42:17 GMT 2024","Wed Aug 07 02:42:18 GMT 2024","699","","","","","","Validate Council Output [FarehamBoroughCouncil]",""
"passed","Wed Aug 07 02:48:26 GMT 2024","Wed Aug 07 02:48:31 GMT 2024","4670","","","","","","Validate Council Output [NorthKestevenDistrictCouncil]",""
"passed","Wed Aug 07 02:54:29 GMT 2024","Wed Aug 07 02:54:33 GMT 2024","4184","","","","","","Validate Council Output [WiganBoroughCouncil]",""
"passed","Wed Aug 07 02:48:13 GMT 2024","Wed Aug 07 02:50:45 GMT 2024","151996","","","","","","Validate Council Output [SevenoaksDistrictCouncil]",""
"failed","Wed Aug 07 02:48:01 GMT 2024","Wed Aug 07 02:50:37 GMT 2024","155882","","","","","","Validate Council Output [PrestonCityCouncil]",""
"passed","Wed Aug 07 02:29:46 GMT 2024","Wed Aug 07 02:29:47 GMT 2024","997","","","","","","Validate Council Output [AdurAndWorthingCouncils]",""
"passed","Wed Aug 07 02:53:47 GMT 2024","Wed Aug 07 02:53:49 GMT 2024","1211","","","","","","Validate Council Output [TelfordAndWrekinCouncil]",""
"passed","Wed Aug 07 02:38:01 GMT 2024","Wed Aug 07 02:38:07 GMT 2024","6213","","","","","","Validate Council Output [BasingstokeCouncil]",""
"passed","Wed Aug 07 02:53:16 GMT 2024","Wed Aug 07 02:53:47 GMT 2024","31032","","","","","","Validate Council Output [TandridgeDistrictCouncil]",""
"passed","Wed Aug 07 02:54:30 GMT 2024","Wed Aug 07 02:55:08 GMT 2024","38324","","","","","","Validate Council Output [WychavonDistrictCouncil]",""
"passed","Wed Aug 07 02:44:07 GMT 2024","Wed Aug 07 02:44:10 GMT 2024","2723","","","","","","Validate Council Output [DoverDistrictCouncil]",""
"passed","Wed Aug 07 02:42:56 GMT 2024","Wed Aug 07 02:42:58 GMT 2024","1565","","","","","","Validate Council Output [DoncasterCouncil]",""
"failed","Wed Aug 07 02:46:25 GMT 2024","Wed Aug 07 02:46:51 GMT 2024","25714","","","","","","Validate Council Output [HaltonBoroughCouncil]",""
"failed","Wed Aug 07 02:46:19 GMT 2024","Wed Aug 07 02:46:41 GMT 2024","21687","","","","","","Validate Council Output [NeathPortTalbotCouncil]",""
"passed","Wed Aug 07 02:48:21 GMT 2024","Wed Aug 07 02:48:26 GMT 2024","4564","","","","","","Validate Council Output [NorthEastLincs]",""
"passed","Wed Aug 07 02:47:26 GMT 2024","Wed Aug 07 02:47:28 GMT 2024","1603","","","","","","Validate Council Output [NorthSomersetCouncil]",""
"passed","Wed Aug 07 02:53:38 GMT 2024","Wed Aug 07 02:53:39 GMT 2024","1268","","","","","","Validate Council Output [TorbayCouncil]",""
"passed","Wed Aug 07 02:49:02 GMT 2024","Wed Aug 07 02:49:07 GMT 2024","4820","","","","","","Validate Council Output [StroudDistrictCouncil]",""
"failed","Wed Aug 07 02:42:36 GMT 2024","Wed Aug 07 02:44:14 GMT 2024","98334","","","","","","Validate Council Output [KirkleesCouncil]",""
"failed","Wed Aug 07 02:33:06 GMT 2024","Wed Aug 07 02:38:06 GMT 2024","300009","","","","","","Validate Council Output [BrightonandHoveCityCouncil]",""
"passed","Wed Aug 07 02:49:07 GMT 2024","Wed Aug 07 02:50:57 GMT 2024","109857","","","","","","Validate Council Output [SunderlandCityCouncil]",""
"passed","Wed Aug 07 02:38:08 GMT 2024","Wed Aug 07 02:38:11 GMT 2024","2762","","","","","","Validate Council Output [BedfordBoroughCouncil]",""
"failed","Wed Aug 07 02:45:06 GMT 2024","Wed Aug 07 02:45:07 GMT 2024","1023","","","","","","Validate Council Output [GlasgowCityCouncil]",""
"passed","Wed Aug 07 02:48:09 GMT 2024","Wed Aug 07 02:48:10 GMT 2024","1137","","","","","","Validate Council Output [RushmoorCouncil]",""
"passed","Wed Aug 07 02:29:46 GMT 2024","Wed Aug 07 02:32:43 GMT 2024","177030","","","","","","Validate Council Output [ChichesterDistrictCouncil]",""
