"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Aug 06 14:51:56 GMT 2024","Tue Aug 06 14:51:56 GMT 2024","5","","","","","","Validate Council Output [BirminghamCityCouncil]",""
"passed","Tue Aug 06 15:13:37 GMT 2024","Tue Aug 06 15:13:54 GMT 2024","17246","","","","","","Validate Council Output [WychavonDistrictCouncil]",""
"passed","Tue Aug 06 15:06:23 GMT 2024","Tue Aug 06 15:06:29 GMT 2024","6573","","","","","","Validate Council Output [MaldonDistrictCouncil]",""
"passed","Tue Aug 06 15:09:23 GMT 2024","Tue Aug 06 15:09:29 GMT 2024","5548","","","","","","Validate Council Output [NorthKestevenDistrictCouncil]",""
"failed","Tue Aug 06 15:09:54 GMT 2024","Tue Aug 06 15:12:18 GMT 2024","143615","","","","","","Validate Council Output [SouthKestevenDistrictCouncil]",""
"passed","Tue Aug 06 15:03:39 GMT 2024","Tue Aug 06 15:03:42 GMT 2024","2436","","","","","","Validate Council Output [DoverDistrictCouncil]",""
"passed","Tue Aug 06 15:09:55 GMT 2024","Tue Aug 06 15:09:58 GMT 2024","2607","","","","","","Validate Council Output [RhonddaCynonTaffCouncil]",""
"passed","Tue Aug 06 15:05:49 GMT 2024","Tue Aug 06 15:06:26 GMT 2024","37413","","","","","","Validate Council Output [NewForestCouncil]",""
"passed","Tue Aug 06 15:05:43 GMT 2024","Tue Aug 06 15:05:44 GMT 2024","860","","","","","","Validate Council Output [LiverpoolCityCouncil]",""
"passed","Tue Aug 06 15:05:58 GMT 2024","Tue Aug 06 15:06:32 GMT 2024","34631","","","","","","Validate Council Output [HounslowCouncil]",""
"passed","Tue Aug 06 15:12:36 GMT 2024","Tue Aug 06 15:12:39 GMT 2024","2886","","","","","","Validate Council Output [TandridgeDistrictCouncil]",""
"passed","Tue Aug 06 14:52:14 GMT 2024","Tue Aug 06 14:52:30 GMT 2024","16820","","","","","","Validate Council Output [BoltonCouncil]",""
"failed","Tue Aug 06 15:12:54 GMT 2024","Tue Aug 06 15:12:58 GMT 2024","3955","","","","","","Validate Council Output [ValeofWhiteHorseCouncil]",""
"passed","Tue Aug 06 15:09:50 GMT 2024","Tue Aug 06 15:09:53 GMT 2024","2875","","","","","","Validate Council Output [SouthCambridgeshireCouncil]",""
"passed","Tue Aug 06 15:09:53 GMT 2024","Tue Aug 06 15:09:55 GMT 2024","1172","","","","","","Validate Council Output [StaffordBoroughCouncil]",""
"failed","Tue Aug 06 15:03:00 GMT 2024","Tue Aug 06 15:03:01 GMT 2024","1032","","","","","","Validate Council Output [MertonCouncil]",""
"passed","Tue Aug 06 15:05:42 GMT 2024","Tue Aug 06 15:05:43 GMT 2024","929","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil]",""
"passed","Tue Aug 06 15:09:44 GMT 2024","Tue Aug 06 15:09:45 GMT 2024","871","","","","","","Validate Council Output [RushmoorCouncil]",""
"failed","Tue Aug 06 15:13:30 GMT 2024","Tue Aug 06 15:13:33 GMT 2024","3151","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil]",""
"passed","Tue Aug 06 14:51:14 GMT 2024","Tue Aug 06 14:52:13 GMT 2024","58467","","","","","","Validate Council Output [CalderdaleCouncil]",""
"passed","Tue Aug 06 15:09:40 GMT 2024","Tue Aug 06 15:09:42 GMT 2024","1596","","","","","","Validate Council Output [SolihullCouncil]",""
"passed","Tue Aug 06 15:13:47 GMT 2024","Tue Aug 06 15:14:03 GMT 2024","16313","","","","","","Validate Council Output [WestLothianCouncil]",""
"failed","Tue Aug 06 15:06:49 GMT 2024","Tue Aug 06 15:09:07 GMT 2024","138545","","","","","","Validate Council Output [PrestonCityCouncil]",""
"passed","Tue Aug 06 15:03:01 GMT 2024","Tue Aug 06 15:04:04 GMT 2024","62455","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil]",""
"passed","Tue Aug 06 15:12:29 GMT 2024","Tue Aug 06 15:12:31 GMT 2024","2433","","","","","","Validate Council Output [TonbridgeAndMallingBC]",""
"passed","Tue Aug 06 15:13:37 GMT 2024","Tue Aug 06 15:13:40 GMT 2024","2494","","","","","","Validate Council Output [WyreCouncil]",""
"passed","Tue Aug 06 14:57:20 GMT 2024","Tue Aug 06 14:57:22 GMT 2024","2834","","","","","","Validate Council Output [BedfordBoroughCouncil]",""
"passed","Tue Aug 06 15:05:38 GMT 2024","Tue Aug 06 15:05:58 GMT 2024","19533","","","","","","Validate Council Output [HighPeakCouncil]",""
"passed","Tue Aug 06 15:09:42 GMT 2024","Tue Aug 06 15:09:52 GMT 2024","10348","","","","","","Validate Council Output [SomersetCouncil]",""
"passed","Tue Aug 06 15:09:30 GMT 2024","Tue Aug 06 15:09:34 GMT 2024","4047","","","","","","Validate Council Output [RugbyBoroughCouncil]",""
"passed","Tue Aug 06 15:04:44 GMT 2024","Tue Aug 06 15:04:50 GMT 2024","5648","","","","","","Validate Council Output [LancasterCityCouncil]",""
"passed","Tue Aug 06 15:06:49 GMT 2024","Tue Aug 06 15:06:53 GMT 2024","4072","","","","","","Validate Council Output [NewportCityCouncil]",""
"failed","Tue Aug 06 15:05:25 GMT 2024","Tue Aug 06 15:05:49 GMT 2024","24112","","","","","","Validate Council Output [NeathPortTalbotCouncil]",""
"passed","Tue Aug 06 15:06:31 GMT 2024","Tue Aug 06 15:06:32 GMT 2024","1665","","","","","","Validate Council Output [NorthNorthamptonshireCouncil]",""
"failed","Tue Aug 06 14:52:09 GMT 2024","Tue Aug 06 14:57:09 GMT 2024","300045","","","","","","Validate Council Output [BarnetCouncil]",""
"passed","Tue Aug 06 15:05:47 GMT 2024","Tue Aug 06 15:06:23 GMT 2024","35959","","","","","","Validate Council Output [LondonBoroughRedbridge]",""
"passed","Tue Aug 06 15:12:31 GMT 2024","Tue Aug 06 15:12:32 GMT 2024","1222","","","","","","Validate Council Output [TorbayCouncil]",""
"passed","Tue Aug 06 15:13:16 GMT 2024","Tue Aug 06 15:13:17 GMT 2024","1232","","","","","","Validate Council Output [WestNorthamptonshireCouncil]",""
"passed","Tue Aug 06 15:09:52 GMT 2024","Tue Aug 06 15:09:53 GMT 2024","1397","","","","","","Validate Council Output [SouthAyrshireCouncil]",""
"passed","Tue Aug 06 15:06:32 GMT 2024","Tue Aug 06 15:06:34 GMT 2024","1480","","","","","","Validate Council Output [NorthSomersetCouncil]",""
"passed","Tue Aug 06 15:13:39 GMT 2024","Tue Aug 06 15:13:40 GMT 2024","1428","","","","","","Validate Council Output [WestLindseyDistrictCouncil]",""
"failed","Tue Aug 06 15:12:39 GMT 2024","Tue Aug 06 15:12:41 GMT 2024","1476","","","","","","Validate Council Output [ValeofGlamorganCouncil]",""
"passed","Tue Aug 06 15:05:35 GMT 2024","Tue Aug 06 15:05:38 GMT 2024","2743","","","","","","Validate Council Output [HarrogateBoroughCouncil]",""
"passed","Tue Aug 06 15:10:02 GMT 2024","Tue Aug 06 15:10:05 GMT 2024","2099","","","","","","Validate Council Output [StratfordUponAvonCouncil]",""
"passed","Tue Aug 06 15:09:19 GMT 2024","Tue Aug 06 15:09:23 GMT 2024","4745","","","","","","Validate Council Output [NorthEastLincs]",""
"failed","Tue Aug 06 14:48:56 GMT 2024","Tue Aug 06 14:51:12 GMT 2024","135604","","","","","","Validate Council Output [BuckinghamshireCouncil]",""
"passed","Tue Aug 06 15:09:07 GMT 2024","Tue Aug 06 15:09:08 GMT 2024","697","","","","","","Validate Council Output [ReadingBoroughCouncil]",""
"passed","Tue Aug 06 15:04:04 GMT 2024","Tue Aug 06 15:05:23 GMT 2024","79053","","","","","","Validate Council Output [MidSussexDistrictCouncil]",""
"passed","Tue Aug 06 15:13:01 GMT 2024","Tue Aug 06 15:13:03 GMT 2024","2091","","","","","","Validate Council Output [WelhatCouncil]",""
"passed","Tue Aug 06 15:09:30 GMT 2024","Tue Aug 06 15:09:33 GMT 2024","2469","","","","","","Validate Council Output [ErewashBoroughCouncil]",""
"passed","Tue Aug 06 15:12:18 GMT 2024","Tue Aug 06 15:12:19 GMT 2024","907","","","","","","Validate Council Output [SouthLanarkshireCouncil]",""
"passed","Tue Aug 06 15:03:36 GMT 2024","Tue Aug 06 15:04:11 GMT 2024","35118","","","","","","Validate Council Output [GuildfordCouncil]",""
"passed","Tue Aug 06 15:09:40 GMT 2024","Tue Aug 06 15:09:50 GMT 2024","10734","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil]",""
"passed","Tue Aug 06 15:01:18 GMT 2024","Tue Aug 06 15:01:19 GMT 2024","1046","","","","","","Validate Council Output [ConwyCountyBorough]",""
"failed","Tue Aug 06 15:10:22 GMT 2024","Tue Aug 06 15:12:36 GMT 2024","133835","","","","","","Validate Council Output [TamesideMBCouncil]",""
"failed","Tue Aug 06 15:10:17 GMT 2024","Tue Aug 06 15:10:19 GMT 2024","1979","","","","","","Validate Council Output [SouthTynesideCouncil]",""
"failed","Tue Aug 06 15:12:36 GMT 2024","Tue Aug 06 15:12:54 GMT 2024","17457","","","","","","Validate Council Output [UttlesfordDistrictCouncil]",""
"passed","Tue Aug 06 15:09:30 GMT 2024","Tue Aug 06 15:09:40 GMT 2024","9673","","","","","","Validate Council Output [NorthLincolnshireCouncil]",""
"failed","Tue Aug 06 15:03:01 GMT 2024","Tue Aug 06 15:03:47 GMT 2024","45707","","","","","","Validate Council Output [KirkleesCouncil]",""
"passed","Tue Aug 06 14:48:56 GMT 2024","Tue Aug 06 14:52:02 GMT 2024","185944","","","","","","Validate Council Output [ChichesterDistrictCouncil]",""
"failed","Tue Aug 06 15:05:18 GMT 2024","Tue Aug 06 15:05:46 GMT 2024","28558","","","","","","Validate Council Output [EastRidingCouncil]",""
"failed","Tue Aug 06 15:03:47 GMT 2024","Tue Aug 06 15:04:44 GMT 2024","57368","","","","","","Validate Council Output [KnowsleyMBCouncil]",""
"failed","Tue Aug 06 15:02:57 GMT 2024","Tue Aug 06 15:02:59 GMT 2024","2144","","","","","","Validate Council Output [ManchesterCityCouncil]",""
"passed","Tue Aug 06 14:52:02 GMT 2024","Tue Aug 06 15:01:18 GMT 2024","555857","","","","","","Validate Council Output [ChorleyCouncil]",""
"failed","Tue Aug 06 14:52:21 GMT 2024","Tue Aug 06 14:57:22 GMT 2024","300884","","","","","","Validate Council Output [ChelmsfordCityCouncil]",""
"passed","Tue Aug 06 15:12:51 GMT 2024","Tue Aug 06 15:13:03 GMT 2024","12119","","","","","","Validate Council Output [TestValleyBoroughCouncil]",""
"passed","Tue Aug 06 15:06:55 GMT 2024","Tue Aug 06 15:09:23 GMT 2024","148553","","","","","","Validate Council Output [NorthumberlandCouncil]",""
"passed","Tue Aug 06 15:13:22 GMT 2024","Tue Aug 06 15:13:26 GMT 2024","3989","","","","","","Validate Council Output [WaverleyBoroughCouncil]",""
"passed","Tue Aug 06 15:02:52 GMT 2024","Tue Aug 06 15:02:54 GMT 2024","1299","","","","","","Validate Council Output [DoncasterCouncil]",""
"passed","Tue Aug 06 14:57:19 GMT 2024","Tue Aug 06 14:57:20 GMT 2024","990","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil]",""
"passed","Tue Aug 06 15:03:42 GMT 2024","Tue Aug 06 15:03:45 GMT 2024","3480","","","","","","Validate Council Output [DurhamCouncil]",""
"passed","Tue Aug 06 15:09:33 GMT 2024","Tue Aug 06 15:09:35 GMT 2024","2430","","","","","","Validate Council Output [SheffieldCityCouncil]",""
"passed","Tue Aug 06 15:01:33 GMT 2024","Tue Aug 06 15:03:01 GMT 2024","87491","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"passed","Tue Aug 06 15:01:20 GMT 2024","Tue Aug 06 15:01:22 GMT 2024","1274","","","","","","Validate Council Output [CrawleyBoroughCouncil]",""
"passed","Tue Aug 06 15:06:13 GMT 2024","Tue Aug 06 15:06:15 GMT 2024","1893","","","","","","Validate Council Output [EastleighBoroughCouncil]",""
"passed","Tue Aug 06 14:51:12 GMT 2024","Tue Aug 06 14:51:14 GMT 2024","2131","","","","","","Validate Council Output [BuryCouncil]",""
"passed","Tue Aug 06 14:52:19 GMT 2024","Tue Aug 06 14:52:21 GMT 2024","2247","","","","","","Validate Council Output [CharnwoodBoroughCouncil]",""
"passed","Tue Aug 06 15:06:52 GMT 2024","Tue Aug 06 15:06:55 GMT 2024","2606","","","","","","Validate Council Output [NorthYorkshire]",""
"failed","Tue Aug 06 15:04:11 GMT 2024","Tue Aug 06 15:05:33 GMT 2024","81538","","","","","","Validate Council Output [HaltonBoroughCouncil]",""
"passed","Tue Aug 06 15:09:08 GMT 2024","Tue Aug 06 15:09:40 GMT 2024","31877","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil]",""
"failed","Tue Aug 06 15:12:37 GMT 2024","Tue Aug 06 15:12:39 GMT 2024","1739","","","","","","Validate Council Output [SwaleBoroughCouncil]",""
"passed","Tue Aug 06 15:05:44 GMT 2024","Tue Aug 06 15:05:47 GMT 2024","2957","","","","","","Validate Council Output [LondonBoroughHounslow]",""
"passed","Tue Aug 06 15:06:36 GMT 2024","Tue Aug 06 15:06:52 GMT 2024","16017","","","","","","Validate Council Output [NorthWestLeicestershire]",""
"failed","Tue Aug 06 15:10:20 GMT 2024","Tue Aug 06 15:10:22 GMT 2024","1969","","","","","","Validate Council Output [StHelensBC]",""
"passed","Tue Aug 06 14:57:38 GMT 2024","Tue Aug 06 15:02:49 GMT 2024","311080","","","","","","Validate Council Output [BromleyBoroughCouncil]",""
"failed","Tue Aug 06 14:48:56 GMT 2024","Tue Aug 06 14:51:55 GMT 2024","178936","","","","","","Validate Council Output [BexleyCouncil]",""
"passed","Tue Aug 06 15:12:39 GMT 2024","Tue Aug 06 15:12:41 GMT 2024","1366","","","","","","Validate Council Output [SwanseaCouncil]",""
"failed","Tue Aug 06 15:13:17 GMT 2024","Tue Aug 06 15:13:31 GMT 2024","14294","","","","","","Validate Council Output [WestSuffolkCouncil]",""
"failed","Tue Aug 06 15:09:40 GMT 2024","Tue Aug 06 15:09:55 GMT 2024","14929","","","","","","Validate Council Output [RenfrewshireCouncil]",""
"passed","Tue Aug 06 15:09:34 GMT 2024","Tue Aug 06 15:09:44 GMT 2024","10427","","","","","","Validate Council Output [RushcliffeBoroughCouncil]",""
"passed","Tue Aug 06 15:12:23 GMT 2024","Tue Aug 06 15:12:51 GMT 2024","28222","","","","","","Validate Council Output [TendringDistrictCouncil]",""
"passed","Tue Aug 06 15:12:58 GMT 2024","Tue Aug 06 15:13:01 GMT 2024","3074","","","","","","Validate Council Output [WealdenDistrictCouncil]",""
"passed","Tue Aug 06 15:05:24 GMT 2024","Tue Aug 06 15:05:25 GMT 2024","973","","","","","","Validate Council Output [MoleValleyDistrictCouncil]",""
"passed","Tue Aug 06 14:51:56 GMT 2024","Tue Aug 06 14:52:14 GMT 2024","17993","","","","","","Validate Council Output [BlackburnCouncil]",""
"passed","Tue Aug 06 15:05:33 GMT 2024","Tue Aug 06 15:05:35 GMT 2024","2434","","","","","","Validate Council Output [HaringeyCouncil]",""
"passed","Tue Aug 06 15:12:27 GMT 2024","Tue Aug 06 15:12:29 GMT 2024","1357","","","","","","Validate Council Output [StockportBoroughCouncil]",""
"passed","Tue Aug 06 15:06:28 GMT 2024","Tue Aug 06 15:06:47 GMT 2024","19861","","","","","","Validate Council Output [NewcastleCityCouncil]",""
"passed","Tue Aug 06 15:10:19 GMT 2024","Tue Aug 06 15:10:20 GMT 2024","937","","","","","","Validate Council Output [StAlbansCityAndDistrictCouncil]",""
"passed","Tue Aug 06 15:09:53 GMT 2024","Tue Aug 06 15:09:54 GMT 2024","846","","","","","","Validate Council Output [SouthGloucestershireCouncil]",""
"passed","Tue Aug 06 15:01:32 GMT 2024","Tue Aug 06 15:01:33 GMT 2024","1568","","","","","","Validate Council Output [HuntingdonDistrictCouncil]",""
"passed","Tue Aug 06 15:13:03 GMT 2024","Tue Aug 06 15:13:39 GMT 2024","35621","","","","","","Validate Council Output [ThreeRiversDistrictCouncil]",""
"passed","Tue Aug 06 15:09:29 GMT 2024","Tue Aug 06 15:09:30 GMT 2024","865","","","","","","Validate Council Output [RochfordCouncil]",""
"passed","Tue Aug 06 15:13:54 GMT 2024","Tue Aug 06 15:13:55 GMT 2024","675","","","","","","Validate Council Output [YorkCouncil]",""
"passed","Tue Aug 06 14:52:13 GMT 2024","Tue Aug 06 14:52:14 GMT 2024","1101","","","","","","Validate Council Output [CannockChaseDistrictCouncil]",""
"passed","Tue Aug 06 15:02:49 GMT 2024","Tue Aug 06 15:03:39 GMT 2024","50631","","","","","","Validate Council Output [BroxtoweBoroughCouncil]",""
"passed","Tue Aug 06 15:10:03 GMT 2024","Tue Aug 06 15:10:17 GMT 2024","14398","","","","","","Validate Council Output [SouthOxfordshireCouncil]",""
"passed","Tue Aug 06 14:48:56 GMT 2024","Tue Aug 06 14:48:58 GMT 2024","1086","","","","","","Validate Council Output [AdurAndWorthingCouncils]",""
"passed","Tue Aug 06 14:52:07 GMT 2024","Tue Aug 06 14:52:08 GMT 2024","1659","","","","","","Validate Council Output [AylesburyValeCouncil]",""
"passed","Tue Aug 06 15:09:26 GMT 2024","Tue Aug 06 15:09:29 GMT 2024","2393","","","","","","Validate Council Output [OldhamCouncil]",""
"failed","Tue Aug 06 15:01:22 GMT 2024","Tue Aug 06 15:01:23 GMT 2024","1301","","","","","","Validate Council Output [CroydonCouncil]",""
"passed","Tue Aug 06 14:57:24 GMT 2024","Tue Aug 06 15:01:32 GMT 2024","248048","","","","","","Validate Council Output [CheshireWestAndChesterCouncil]",""
"passed","Tue Aug 06 15:13:26 GMT 2024","Tue Aug 06 15:13:30 GMT 2024","3302","","","","","","Validate Council Output [WiltshireCouncil]",""
"passed","Tue Aug 06 15:12:22 GMT 2024","Tue Aug 06 15:12:23 GMT 2024","1069","","","","","","Validate Council Output [TelfordAndWrekinCouncil]",""
"passed","Tue Aug 06 14:57:22 GMT 2024","Tue Aug 06 14:57:24 GMT 2024","1673","","","","","","Validate Council Output [CheshireEastCouncil]",""
"failed","Tue Aug 06 15:05:23 GMT 2024","Tue Aug 06 15:05:24 GMT 2024","1013","","","","","","Validate Council Output [MiltonKeynesCityCouncil]",""
"passed","Tue Aug 06 14:57:24 GMT 2024","Tue Aug 06 14:57:25 GMT 2024","678","","","","","","Validate Council Output [FarehamBoroughCouncil]",""
"passed","Tue Aug 06 15:06:34 GMT 2024","Tue Aug 06 15:06:49 GMT 2024","14386","","","","","","Validate Council Output [PortsmouthCityCouncil]",""
"passed","Tue Aug 06 15:01:24 GMT 2024","Tue Aug 06 15:02:52 GMT 2024","87986","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil]",""
"passed","Tue Aug 06 15:06:29 GMT 2024","Tue Aug 06 15:06:31 GMT 2024","1163","","","","","","Validate Council Output [MalvernHillsDC]",""
"passed","Tue Aug 06 15:05:46 GMT 2024","Tue Aug 06 15:06:13 GMT 2024","26945","","","","","","Validate Council Output [EastSuffolkCouncil]",""
"passed","Tue Aug 06 15:06:53 GMT 2024","Tue Aug 06 15:09:19 GMT 2024","145883","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil]",""
"passed","Tue Aug 06 15:04:50 GMT 2024","Tue Aug 06 15:05:42 GMT 2024","52401","","","","","","Validate Council Output [LeedsCityCouncil]",""
"passed","Tue Aug 06 15:12:19 GMT 2024","Tue Aug 06 15:12:22 GMT 2024","2925","","","","","","Validate Council Output [SouthNorfolkCouncil]",""
"passed","Tue Aug 06 14:57:25 GMT 2024","Tue Aug 06 14:57:27 GMT 2024","2536","","","","","","Validate Council Output [FenlandDistrictCouncil]",""
"failed","Tue Aug 06 14:52:30 GMT 2024","Tue Aug 06 14:52:32 GMT 2024","1254","","","","","","Validate Council Output [BradfordMDC]",""
"passed","Tue Aug 06 15:06:47 GMT 2024","Tue Aug 06 15:06:49 GMT 2024","1306","","","","","","Validate Council Output [NewhamCouncil]",""
"passed","Tue Aug 06 14:52:14 GMT 2024","Tue Aug 06 14:52:18 GMT 2024","3839","","","","","","Validate Council Output [CardiffCouncil]",""
"passed","Tue Aug 06 15:01:19 GMT 2024","Tue Aug 06 15:01:20 GMT 2024","982","","","","","","Validate Council Output [CornwallCouncil]",""
"failed","Tue Aug 06 15:03:47 GMT 2024","Tue Aug 06 15:03:47 GMT 2024","805","","","","","","Validate Council Output [EastDevonDC]",""
"passed","Tue Aug 06 15:12:41 GMT 2024","Tue Aug 06 15:13:22 GMT 2024","41747","","","","","","Validate Council Output [WakefieldCityCouncil]",""
"passed","Tue Aug 06 15:03:45 GMT 2024","Tue Aug 06 15:03:47 GMT 2024","1304","","","","","","Validate Council Output [EastCambridgeshireCouncil]",""
"passed","Tue Aug 06 14:57:11 GMT 2024","Tue Aug 06 14:57:19 GMT 2024","8030","","","","","","Validate Council Output [BasingstokeCouncil]",""
"passed","Tue Aug 06 15:13:33 GMT 2024","Tue Aug 06 15:13:37 GMT 2024","4200","","","","","","Validate Council Output [WokingBoroughCouncil]",""
"failed","Tue Aug 06 15:03:35 GMT 2024","Tue Aug 06 15:03:36 GMT 2024","1061","","","","","","Validate Council Output [GlasgowCityCouncil]",""
"passed","Tue Aug 06 15:09:23 GMT 2024","Tue Aug 06 15:09:26 GMT 2024","2960","","","","","","Validate Council Output [NottinghamCityCouncil]",""
"passed","Tue Aug 06 15:03:35 GMT 2024","Tue Aug 06 15:03:35 GMT 2024","147","","","","","","Validate Council Output [GedlingBoroughCouncil]",""
"passed","Tue Aug 06 15:09:29 GMT 2024","Tue Aug 06 15:09:30 GMT 2024","947","","","","","","Validate Council Output [NorthLanarkshireCouncil]",""
"passed","Tue Aug 06 15:02:54 GMT 2024","Tue Aug 06 15:02:57 GMT 2024","3438","","","","","","Validate Council Output [DorsetCouncil]",""
"passed","Tue Aug 06 14:57:09 GMT 2024","Tue Aug 06 14:57:11 GMT 2024","1117","","","","","","Validate Council Output [BarnsleyMBCouncil]",""
"passed","Tue Aug 06 15:09:35 GMT 2024","Tue Aug 06 15:09:40 GMT 2024","4704","","","","","","Validate Council Output [ShropshireCouncil]",""
"passed","Tue Aug 06 14:52:08 GMT 2024","Tue Aug 06 14:52:09 GMT 2024","843","","","","","","Validate Council Output [BCPCouncil]",""
