"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 06 15:05:46 GMT 2024","Tue Aug 06 15:05:50 GMT 2024","3966","","","","","","Validate Council Output [LondonBoroughHounslow]",""
"failed","Tue Aug 06 15:04:02 GMT 2024","Tue Aug 06 15:05:23 GMT 2024","81342","","","","","","Validate Council Output [EastLindseyDistrictCouncil]",""
"passed","Tue Aug 06 15:09:44 GMT 2024","Tue Aug 06 15:09:55 GMT 2024","10842","","","","","","Validate Council Output [SomersetCouncil]",""
"passed","Tue Aug 06 15:05:35 GMT 2024","Tue Aug 06 15:05:39 GMT 2024","3867","","","","","","Validate Council Output [HarrogateBoroughCouncil]",""
"failed","Tue Aug 06 14:57:01 GMT 2024","Tue Aug 06 14:57:02 GMT 2024","1176","","","","","","Validate Council Output [BradfordMDC]",""
"passed","Tue Aug 06 15:01:25 GMT 2024","Tue Aug 06 15:02:34 GMT 2024","68768","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil]",""
"passed","Tue Aug 06 15:06:47 GMT 2024","Tue Aug 06 15:06:51 GMT 2024","4651","","","","","","Validate Council Output [NorthEastLincs]",""
"passed","Tue Aug 06 15:06:27 GMT 2024","Tue Aug 06 15:06:29 GMT 2024","2155","","","","","","Validate Council Output [MaldonDistrictCouncil]",""
"passed","Tue Aug 06 14:48:50 GMT 2024","Tue Aug 06 14:48:51 GMT 2024","1051","","","","","","Validate Council Output [AdurAndWorthingCouncils]",""
"passed","Tue Aug 06 15:12:37 GMT 2024","Tue Aug 06 15:12:40 GMT 2024","2792","","","","","","Validate Council Output [TonbridgeAndMallingBC]",""
"passed","Tue Aug 06 15:06:51 GMT 2024","Tue Aug 06 15:06:56 GMT 2024","4736","","","","","","Validate Council Output [NorthKestevenDistrictCouncil]",""
"passed","Tue Aug 06 14:57:16 GMT 2024","Tue Aug 06 14:57:18 GMT 2024","1732","","","","","","Validate Council Output [BedfordshireCouncil]",""
"passed","Tue Aug 06 15:04:50 GMT 2024","Tue Aug 06 15:04:55 GMT 2024","5352","","","","","","Validate Council Output [LancasterCityCouncil]",""
"passed","Tue Aug 06 15:01:18 GMT 2024","Tue Aug 06 15:01:20 GMT 2024","1618","","","","","","Validate Council Output [CrawleyBoroughCouncil]",""
"passed","Tue Aug 06 15:07:06 GMT 2024","Tue Aug 06 15:07:08 GMT 2024","1482","","","","","","Validate Council Output [NorthYorkshire]",""
"passed","Tue Aug 06 14:52:17 GMT 2024","Tue Aug 06 14:52:19 GMT 2024","2048","","","","","","Validate Council Output [CharnwoodBoroughCouncil]",""
"passed","Tue Aug 06 15:06:56 GMT 2024","Tue Aug 06 15:06:57 GMT 2024","810","","","","","","Validate Council Output [NorthLanarkshireCouncil]",""
"passed","Tue Aug 06 14:57:02 GMT 2024","Tue Aug 06 15:01:24 GMT 2024","261968","","","","","","Validate Council Output [BrightonandHoveCityCouncil]",""
"passed","Tue Aug 06 15:06:57 GMT 2024","Tue Aug 06 15:07:07 GMT 2024","9914","","","","","","Validate Council Output [NorthLincolnshireCouncil]",""
"passed","Tue Aug 06 15:12:51 GMT 2024","Tue Aug 06 15:13:03 GMT 2024","11910","","","","","","Validate Council Output [TestValleyBoroughCouncil]",""
"failed","Tue Aug 06 15:05:23 GMT 2024","Tue Aug 06 15:05:49 GMT 2024","25876","","","","","","Validate Council Output [EastRidingCouncil]",""
"failed","Tue Aug 06 15:07:02 GMT 2024","Tue Aug 06 15:09:21 GMT 2024","138218","","","","","","Validate Council Output [PrestonCityCouncil]",""
"passed","Tue Aug 06 14:51:11 GMT 2024","Tue Aug 06 14:52:11 GMT 2024","59795","","","","","","Validate Council Output [CalderdaleCouncil]",""
"passed","Tue Aug 06 15:13:19 GMT 2024","Tue Aug 06 15:13:21 GMT 2024","1920","","","","","","Validate Council Output [WelhatCouncil]",""
"failed","Tue Aug 06 15:02:55 GMT 2024","Tue Aug 06 15:04:01 GMT 2024","65322","","","","","","Validate Council Output [KirkleesCouncil]",""
"passed","Tue Aug 06 15:09:26 GMT 2024","Tue Aug 06 15:09:28 GMT 2024","1335","","","","","","Validate Council Output [RochfordCouncil]",""
"passed","Tue Aug 06 15:05:49 GMT 2024","Tue Aug 06 15:06:18 GMT 2024","29096","","","","","","Validate Council Output [EastSuffolkCouncil]",""
"passed","Tue Aug 06 15:12:15 GMT 2024","Tue Aug 06 15:12:17 GMT 2024","1929","","","","","","Validate Council Output [RochdaleCouncil]",""
"failed","Tue Aug 06 15:04:01 GMT 2024","Tue Aug 06 15:04:50 GMT 2024","49144","","","","","","Validate Council Output [KnowsleyMBCouncil]",""
"failed","Tue Aug 06 14:52:16 GMT 2024","Tue Aug 06 14:52:17 GMT 2024","931","","","","","","Validate Council Output [CastlepointDistrictCouncil]",""
"failed","Tue Aug 06 15:09:48 GMT 2024","Tue Aug 06 15:12:11 GMT 2024","143387","","","","","","Validate Council Output [RenfrewshireCouncil]",""
"failed","Tue Aug 06 15:04:11 GMT 2024","Tue Aug 06 15:05:33 GMT 2024","81912","","","","","","Validate Council Output [HaltonBoroughCouncil]",""
"passed","Tue Aug 06 15:12:16 GMT 2024","Tue Aug 06 15:12:20 GMT 2024","3765","","","","","","Validate Council Output [StroudDistrictCouncil]",""
"passed","Tue Aug 06 15:12:35 GMT 2024","Tue Aug 06 15:12:35 GMT 2024","928","","","","","","Validate Council Output [StAlbansCityAndDistrictCouncil]",""
"passed","Tue Aug 06 14:57:14 GMT 2024","Tue Aug 06 14:57:16 GMT 2024","2457","","","","","","Validate Council Output [BedfordBoroughCouncil]",""
"failed","Tue Aug 06 14:52:19 GMT 2024","Tue Aug 06 14:57:20 GMT 2024","300903","","","","","","Validate Council Output [ChelmsfordCityCouncil]",""
"passed","Tue Aug 06 14:57:13 GMT 2024","Tue Aug 06 14:57:14 GMT 2024","978","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil]",""
"failed","Tue Aug 06 14:57:22 GMT 2024","Tue Aug 06 15:02:30 GMT 2024","307976","","","","","","Validate Council Output [ForestOfDeanDistrictCouncil]",""
"passed","Tue Aug 06 15:12:40 GMT 2024","Tue Aug 06 15:12:41 GMT 2024","1201","","","","","","Validate Council Output [TorbayCouncil]",""
"passed","Tue Aug 06 15:01:23 GMT 2024","Tue Aug 06 15:01:25 GMT 2024","1789","","","","","","Validate Council Output [DartfordBoroughCouncil]",""
"passed","Tue Aug 06 15:01:15 GMT 2024","Tue Aug 06 15:01:16 GMT 2024","954","","","","","","Validate Council Output [ConwyCountyBorough]",""
"passed","Tue Aug 06 14:51:12 GMT 2024","Tue Aug 06 15:01:15 GMT 2024","603441","","","","","","Validate Council Output [ChorleyCouncil]",""
"passed","Tue Aug 06 14:56:56 GMT 2024","Tue Aug 06 14:57:01 GMT 2024","5333","","","","","","Validate Council Output [BoltonCouncil]",""
"passed","Tue Aug 06 15:09:57 GMT 2024","Tue Aug 06 15:09:58 GMT 2024","1126","","","","","","Validate Council Output [StaffordBoroughCouncil]",""
"passed","Tue Aug 06 15:07:07 GMT 2024","Tue Aug 06 15:09:26 GMT 2024","139732","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil]",""
"failed","Tue Aug 06 14:52:02 GMT 2024","Tue Aug 06 14:57:03 GMT 2024","300201","","","","","","Validate Council Output [BarnetCouncil]",""
"passed","Tue Aug 06 15:03:56 GMT 2024","Tue Aug 06 15:03:58 GMT 2024","1987","","","","","","Validate Council Output [DurhamCouncil]",""
"passed","Tue Aug 06 14:52:02 GMT 2024","Tue Aug 06 14:52:02 GMT 2024","919","","","","","","Validate Council Output [BCPCouncil]",""
"passed","Tue Aug 06 15:09:40 GMT 2024","Tue Aug 06 15:09:42 GMT 2024","2311","","","","","","Validate Council Output [SouthCambridgeshireCouncil]",""
"passed","Tue Aug 06 15:05:54 GMT 2024","Tue Aug 06 15:06:13 GMT 2024","19223","","","","","","Validate Council Output [NewcastleCityCouncil]",""
"passed","Tue Aug 06 15:06:19 GMT 2024","Tue Aug 06 15:06:47 GMT 2024","27740","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil]",""
"failed","Tue Aug 06 14:51:55 GMT 2024","Tue Aug 06 14:56:55 GMT 2024","300024","","","","","","Validate Council Output [BlackburnCouncil]",""
"passed","Tue Aug 06 15:04:19 GMT 2024","Tue Aug 06 15:04:20 GMT 2024","1156","","","","","","Validate Council Output [MoleValleyDistrictCouncil]",""
"passed","Tue Aug 06 15:03:48 GMT 2024","Tue Aug 06 15:04:17 GMT 2024","28892","","","","","","Validate Council Output [MidSussexDistrictCouncil]",""
"passed","Tue Aug 06 15:06:32 GMT 2024","Tue Aug 06 15:06:34 GMT 2024","1529","","","","","","Validate Council Output [NorthSomersetCouncil]",""
"passed","Tue Aug 06 15:01:24 GMT 2024","Tue Aug 06 15:01:28 GMT 2024","3661","","","","","","Validate Council Output [BristolCityCouncil]",""
"passed","Tue Aug 06 15:01:16 GMT 2024","Tue Aug 06 15:01:18 GMT 2024","1694","","","","","","Validate Council Output [CornwallCouncil]",""
"passed","Tue Aug 06 15:09:54 GMT 2024","Tue Aug 06 15:12:19 GMT 2024","145151","","","","","","Validate Council Output [SevenoaksDistrictCouncil]",""
"passed","Tue Aug 06 15:09:58 GMT 2024","Tue Aug 06 15:12:29 GMT 2024","151299","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil]",""
"passed","Tue Aug 06 15:12:58 GMT 2024","Tue Aug 06 15:12:59 GMT 2024","1303","","","","","","Validate Council Output [WarwickDistrictCouncil]",""
"passed","Tue Aug 06 15:06:33 GMT 2024","Tue Aug 06 15:06:35 GMT 2024","1980","","","","","","Validate Council Output [HullCityCouncil]",""
"failed","Tue Aug 06 15:13:41 GMT 2024","Tue Aug 06 15:13:58 GMT 2024","16220","","","","","","Validate Council Output [WestBerkshireCouncil]",""
"passed","Tue Aug 06 15:13:42 GMT 2024","Tue Aug 06 15:13:45 GMT 2024","2964","","","","","","Validate Council Output [WiltshireCouncil]",""
"passed","Tue Aug 06 15:02:35 GMT 2024","Tue Aug 06 15:02:38 GMT 2024","3271","","","","","","Validate Council Output [DorsetCouncil]",""
"passed","Tue Aug 06 15:12:59 GMT 2024","Tue Aug 06 15:13:05 GMT 2024","5762","","","","","","Validate Council Output [WaverleyBoroughCouncil]",""
"failed","Tue Aug 06 15:04:01 GMT 2024","Tue Aug 06 15:04:02 GMT 2024","915","","","","","","Validate Council Output [EastDevonDC]",""
"passed","Tue Aug 06 14:57:20 GMT 2024","Tue Aug 06 14:57:22 GMT 2024","2344","","","","","","Validate Council Output [CheshireEastCouncil]",""
"passed","Tue Aug 06 15:13:03 GMT 2024","Tue Aug 06 15:13:19 GMT 2024","16276","","","","","","Validate Council Output [ThreeRiversDistrictCouncil]",""
"failed","Tue Aug 06 15:09:43 GMT 2024","Tue Aug 06 15:12:06 GMT 2024","142987","","","","","","Validate Council Output [SouthKestevenDistrictCouncil]",""
"passed","Tue Aug 06 15:02:24 GMT 2024","Tue Aug 06 15:02:55 GMT 2024","31460","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"passed","Tue Aug 06 15:13:50 GMT 2024","Tue Aug 06 15:13:51 GMT 2024","1088","","","","","","Validate Council Output [WestNorthamptonshireCouncil]",""
"failed","Tue Aug 06 15:04:20 GMT 2024","Tue Aug 06 15:05:36 GMT 2024","75639","","","","","","Validate Council Output [NeathPortTalbotCouncil]",""
"passed","Tue Aug 06 15:12:41 GMT 2024","Tue Aug 06 15:12:42 GMT 2024","1523","","","","","","Validate Council Output [SwanseaCouncil]",""
"failed","Tue Aug 06 15:12:54 GMT 2024","Tue Aug 06 15:12:58 GMT 2024","3836","","","","","","Validate Council Output [ValeofWhiteHorseCouncil]",""
"passed","Tue Aug 06 14:52:00 GMT 2024","Tue Aug 06 14:52:02 GMT 2024","1585","","","","","","Validate Council Output [AylesburyValeCouncil]",""
"passed","Tue Aug 06 15:06:29 GMT 2024","Tue Aug 06 15:06:31 GMT 2024","1252","","","","","","Validate Council Output [MalvernHillsDC]",""
"passed","Tue Aug 06 14:48:51 GMT 2024","Tue Aug 06 14:52:00 GMT 2024","188944","","","","","","Validate Council Output [ArunCouncil]",""
"passed","Tue Aug 06 15:09:38 GMT 2024","Tue Aug 06 15:09:43 GMT 2024","4726","","","","","","Validate Council Output [ShropshireCouncil]",""
"passed","Tue Aug 06 15:12:07 GMT 2024","Tue Aug 06 15:12:10 GMT 2024","2743","","","","","","Validate Council Output [SouthNorfolkCouncil]",""
"failed","Tue Aug 06 15:02:30 GMT 2024","Tue Aug 06 15:03:30 GMT 2024","60041","","","","","","Validate Council Output [GatesheadCouncil]",""
"passed","Tue Aug 06 15:06:18 GMT 2024","Tue Aug 06 15:06:20 GMT 2024","1637","","","","","","Validate Council Output [EastleighBoroughCouncil]",""
"passed","Tue Aug 06 15:08:17 GMT 2024","Tue Aug 06 15:09:37 GMT 2024","80391","","","","","","Validate Council Output [EppingForestDistrictCouncil]",""
"passed","Tue Aug 06 15:05:36 GMT 2024","Tue Aug 06 15:05:53 GMT 2024","16958","","","","","","Validate Council Output [NewForestCouncil]",""
"passed","Tue Aug 06 15:13:04 GMT 2024","Tue Aug 06 15:13:41 GMT 2024","37551","","","","","","Validate Council Output [WalthamForest]",""
"passed","Tue Aug 06 15:09:33 GMT 2024","Tue Aug 06 15:09:35 GMT 2024","2309","","","","","","Validate Council Output [OldhamCouncil]",""
"passed","Tue Aug 06 14:57:19 GMT 2024","Tue Aug 06 14:57:22 GMT 2024","2894","","","","","","Validate Council Output [FenlandDistrictCouncil]",""
"passed","Tue Aug 06 15:09:36 GMT 2024","Tue Aug 06 15:09:38 GMT 2024","2667","","","","","","Validate Council Output [SheffieldCityCouncil]",""
"passed","Tue Aug 06 15:14:34 GMT 2024","Tue Aug 06 15:14:37 GMT 2024","2641","","","","","","Validate Council Output [TandridgeDistrictCouncil]",""
"passed","Tue Aug 06 15:09:28 GMT 2024","Tue Aug 06 15:09:32 GMT 2024","4433","","","","","","Validate Council Output [RugbyBoroughCouncil]",""
"passed","Tue Aug 06 15:05:33 GMT 2024","Tue Aug 06 15:05:35 GMT 2024","2671","","","","","","Validate Council Output [HaringeyCouncil]",""
"passed","Tue Aug 06 15:12:17 GMT 2024","Tue Aug 06 15:12:39 GMT 2024","21488","","","","","","Validate Council Output [SunderlandCityCouncil]",""
"passed","Tue Aug 06 15:12:32 GMT 2024","Tue Aug 06 15:12:51 GMT 2024","19115","","","","","","Validate Council Output [TendringDistrictCouncil]",""
"passed","Tue Aug 06 15:06:02 GMT 2024","Tue Aug 06 15:06:33 GMT 2024","31165","","","","","","Validate Council Output [HounslowCouncil]",""
"passed","Tue Aug 06 15:09:21 GMT 2024","Tue Aug 06 15:09:21 GMT 2024","696","","","","","","Validate Council Output [ReadingBoroughCouncil]",""
"passed","Tue Aug 06 15:12:19 GMT 2024","Tue Aug 06 15:12:32 GMT 2024","13626","","","","","","Validate Council Output [SouthOxfordshireCouncil]",""
"passed","Tue Aug 06 15:13:08 GMT 2024","Tue Aug 06 15:13:50 GMT 2024","42069","","","","","","Validate Council Output [WestLothianCouncil]",""
"passed","Tue Aug 06 15:12:31 GMT 2024","Tue Aug 06 15:12:32 GMT 2024","1273","","","","","","Validate Council Output [TelfordAndWrekinCouncil]",""
"passed","Tue Aug 06 15:06:31 GMT 2024","Tue Aug 06 15:06:32 GMT 2024","1494","","","","","","Validate Council Output [NorthNorthamptonshireCouncil]",""
"failed","Tue Aug 06 14:57:22 GMT 2024","Tue Aug 06 15:02:22 GMT 2024","300184","","","","","","Validate Council Output [CheshireWestAndChesterCouncil]",""
"failed","Tue Aug 06 14:48:50 GMT 2024","Tue Aug 06 14:51:55 GMT 2024","185273","","","","","","Validate Council Output [BexleyCouncil]",""
"passed","Tue Aug 06 15:02:43 GMT 2024","Tue Aug 06 15:03:48 GMT 2024","65637","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil]",""
"passed","Tue Aug 06 15:12:29 GMT 2024","Tue Aug 06 15:12:31 GMT 2024","1446","","","","","","Validate Council Output [StockportBoroughCouncil]",""
"passed","Tue Aug 06 15:05:46 GMT 2024","Tue Aug 06 15:05:46 GMT 2024","822","","","","","","Validate Council Output [LiverpoolCityCouncil]",""
"passed","Tue Aug 06 15:07:08 GMT 2024","Tue Aug 06 15:09:31 GMT 2024","143385","","","","","","Validate Council Output [NorthumberlandCouncil]",""
"passed","Tue Aug 06 15:01:20 GMT 2024","Tue Aug 06 15:01:23 GMT 2024","3917","","","","","","Validate Council Output [CroydonCouncil]",""
"passed","Tue Aug 06 15:09:32 GMT 2024","Tue Aug 06 15:09:51 GMT 2024","18890","","","","","","Validate Council Output [RushcliffeBoroughCouncil]",""
"passed","Tue Aug 06 15:01:28 GMT 2024","Tue Aug 06 15:02:47 GMT 2024","78891","","","","","","Validate Council Output [BromleyBoroughCouncil]",""
"passed","Tue Aug 06 15:06:13 GMT 2024","Tue Aug 06 15:06:14 GMT 2024","1373","","","","","","Validate Council Output [NewhamCouncil]",""
"passed","Tue Aug 06 15:13:45 GMT 2024","Tue Aug 06 15:13:50 GMT 2024","4597","","","","","","Validate Council Output [WokingBoroughCouncil]",""
"passed","Tue Aug 06 15:02:22 GMT 2024","Tue Aug 06 15:02:24 GMT 2024","1531","","","","","","Validate Council Output [HuntingdonDistrictCouncil]",""
"failed","Tue Aug 06 15:13:21 GMT 2024","Tue Aug 06 15:13:38 GMT 2024","16948","","","","","","Validate Council Output [WestSuffolkCouncil]",""
"passed","Tue Aug 06 15:12:14 GMT 2024","Tue Aug 06 15:12:16 GMT 2024","1747","","","","","","Validate Council Output [StratfordUponAvonCouncil]",""
"passed","Tue Aug 06 15:12:11 GMT 2024","Tue Aug 06 15:12:15 GMT 2024","4280","","","","","","Validate Council Output [RhonddaCynonTaffCouncil]",""
"passed","Tue Aug 06 15:02:41 GMT 2024","Tue Aug 06 15:02:42 GMT 2024","957","","","","","","Validate Council Output [MansfieldDistrictCouncil]",""
"passed","Tue Aug 06 15:03:30 GMT 2024","Tue Aug 06 15:03:30 GMT 2024","285","","","","","","Validate Council Output [GedlingBoroughCouncil]",""
"failed","Tue Aug 06 15:12:35 GMT 2024","Tue Aug 06 15:12:37 GMT 2024","1888","","","","","","Validate Council Output [StHelensBC]",""
"passed","Tue Aug 06 15:02:34 GMT 2024","Tue Aug 06 15:02:35 GMT 2024","1241","","","","","","Validate Council Output [DoncasterCouncil]",""
"failed","Tue Aug 06 15:12:45 GMT 2024","Tue Aug 06 15:12:47 GMT 2024","1178","","","","","","Validate Council Output [ValeofGlamorganCouncil]",""
"passed","Tue Aug 06 15:09:31 GMT 2024","Tue Aug 06 15:09:33 GMT 2024","2096","","","","","","Validate Council Output [NottinghamCityCouncil]",""
"failed","Tue Aug 06 15:12:39 GMT 2024","Tue Aug 06 15:12:41 GMT 2024","1817","","","","","","Validate Council Output [SwaleBoroughCouncil]",""
"failed","Tue Aug 06 14:48:50 GMT 2024","Tue Aug 06 14:51:05 GMT 2024","134944","","","","","","Validate Council Output [BuckinghamshireCouncil]",""
"passed","Tue Aug 06 15:06:36 GMT 2024","Tue Aug 06 15:07:06 GMT 2024","30150","","","","","","Validate Council Output [NorthWestLeicestershire]",""
"passed","Tue Aug 06 14:57:18 GMT 2024","Tue Aug 06 14:57:19 GMT 2024","831","","","","","","Validate Council Output [FarehamBoroughCouncil]",""
"passed","Tue Aug 06 15:06:35 GMT 2024","Tue Aug 06 15:07:02 GMT 2024","27476","","","","","","Validate Council Output [PortsmouthCityCouncil]",""
"passed","Tue Aug 06 14:52:12 GMT 2024","Tue Aug 06 14:52:16 GMT 2024","3921","","","","","","Validate Council Output [CardiffCouncil]",""
"passed","Tue Aug 06 15:06:20 GMT 2024","Tue Aug 06 15:08:17 GMT 2024","117428","","","","","","Validate Council Output [EnvironmentFirst]",""
"passed","Tue Aug 06 15:09:37 GMT 2024","Tue Aug 06 15:09:40 GMT 2024","2657","","","","","","Validate Council Output [ErewashBoroughCouncil]",""
"passed","Tue Aug 06 15:06:14 GMT 2024","Tue Aug 06 15:06:19 GMT 2024","4331","","","","","","Validate Council Output [NewportCityCouncil]",""
"passed","Tue Aug 06 14:57:04 GMT 2024","Tue Aug 06 14:57:13 GMT 2024","8766","","","","","","Validate Council Output [BasingstokeCouncil]",""
"passed","Tue Aug 06 15:03:54 GMT 2024","Tue Aug 06 15:03:56 GMT 2024","2330","","","","","","Validate Council Output [DoverDistrictCouncil]",""
"passed","Tue Aug 06 15:13:51 GMT 2024","Tue Aug 06 15:13:54 GMT 2024","2449","","","","","","Validate Council Output [YorkCouncil]",""
"passed","Tue Aug 06 15:09:55 GMT 2024","Tue Aug 06 15:09:57 GMT 2024","1422","","","","","","Validate Council Output [SouthAyrshireCouncil]",""
"passed","Tue Aug 06 15:05:50 GMT 2024","Tue Aug 06 15:06:27 GMT 2024","36856","","","","","","Validate Council Output [LondonBoroughRedbridge]",""
"passed","Tue Aug 06 15:09:43 GMT 2024","Tue Aug 06 15:09:44 GMT 2024","1547","","","","","","Validate Council Output [SolihullCouncil]",""
"failed","Tue Aug 06 15:06:34 GMT 2024","Tue Aug 06 15:06:36 GMT 2024","2315","","","","","","Validate Council Output [NorthTynesideCouncil]",""
"passed","Tue Aug 06 15:09:42 GMT 2024","Tue Aug 06 15:09:43 GMT 2024","1076","","","","","","Validate Council Output [SouthGloucestershireCouncil]",""
"passed","Tue Aug 06 15:05:45 GMT 2024","Tue Aug 06 15:05:46 GMT 2024","916","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil]",""
"passed","Tue Aug 06 15:13:05 GMT 2024","Tue Aug 06 15:13:07 GMT 2024","2080","","","","","","Validate Council Output [WealdenDistrictCouncil]",""
"passed","Tue Aug 06 14:52:11 GMT 2024","Tue Aug 06 14:52:12 GMT 2024","1005","","","","","","Validate Council Output [CannockChaseDistrictCouncil]",""
"failed","Tue Aug 06 15:03:30 GMT 2024","Tue Aug 06 15:03:31 GMT 2024","1075","","","","","","Validate Council Output [GlasgowCityCouncil]",""
"failed","Tue Aug 06 15:02:42 GMT 2024","Tue Aug 06 15:02:43 GMT 2024","1025","","","","","","Validate Council Output [MertonCouncil]",""
"failed","Tue Aug 06 14:57:01 GMT 2024","Tue Aug 06 14:57:01 GMT 2024","3","","","","","","Validate Council Output [BracknellForestCouncil]",""
"passed","Tue Aug 06 15:04:55 GMT 2024","Tue Aug 06 15:05:45 GMT 2024","49402","","","","","","Validate Council Output [LeedsCityCouncil]",""
"failed","Tue Aug 06 15:12:42 GMT 2024","Tue Aug 06 15:12:54 GMT 2024","11545","","","","","","Validate Council Output [UttlesfordDistrictCouncil]",""
"passed","Tue Aug 06 15:05:39 GMT 2024","Tue Aug 06 15:06:02 GMT 2024","22491","","","","","","Validate Council Output [HighPeakCouncil]",""
"passed","Tue Aug 06 15:13:38 GMT 2024","Tue Aug 06 15:13:42 GMT 2024","4358","","","","","","Validate Council Output [WiganBoroughCouncil]",""
"failed","Tue Aug 06 15:04:17 GMT 2024","Tue Aug 06 15:04:19 GMT 2024","1752","","","","","","Validate Council Output [MiltonKeynesCityCouncil]",""
"passed","Tue Aug 06 15:13:07 GMT 2024","Tue Aug 06 15:13:08 GMT 2024","1376","","","","","","Validate Council Output [WestLindseyDistrictCouncil]",""
"passed","Tue Aug 06 15:03:58 GMT 2024","Tue Aug 06 15:04:01 GMT 2024","2701","","","","","","Validate Council Output [EastCambridgeshireCouncil]",""
"passed","Tue Aug 06 14:51:05 GMT 2024","Tue Aug 06 14:51:11 GMT 2024","5957","","","","","","Validate Council Output [BuryCouncil]",""
"passed","Tue Aug 06 15:12:41 GMT 2024","Tue Aug 06 15:12:45 GMT 2024","3956","","","","","","Validate Council Output [TorridgeDistrictCouncil]",""
"passed","Tue Aug 06 15:12:10 GMT 2024","Tue Aug 06 15:12:14 GMT 2024","4246","","","","","","Validate Council Output [StokeOnTrentCityCouncil]",""
"passed","Tue Aug 06 15:05:53 GMT 2024","Tue Aug 06 15:05:54 GMT 2024","1057","","","","","","Validate Council Output [NewarkAndSherwoodDC]",""
"failed","Tue Aug 06 14:51:55 GMT 2024","Tue Aug 06 14:51:55 GMT 2024","4","","","","","","Validate Council Output [BirminghamCityCouncil]",""
"failed","Tue Aug 06 15:12:32 GMT 2024","Tue Aug 06 15:12:35 GMT 2024","2085","","","","","","Validate Council Output [SouthTynesideCouncil]",""
